"source_record_id","geometry_quality_tier","source_point_available","edge100_snap_distance_band","edge100_core_eligible","edge150_sensitivity_available","observed_length_available","actual_alongshore_geometry_constructed","safe_primary_complex_id","provisional_2km_7d_complex_id","antichain_complex_id","support_label"
"hsr_b8a65a25c055ded8","C",TRUE,"2_5km",FALSE,TRUE,TRUE,FALSE,"hsr_b8a65a25c055ded8","compl_a4a489b9cbb38b46","ac2_03d8b2bf48faff44","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_f9668ea52fe7caea","C",TRUE,"2_5km",FALSE,TRUE,TRUE,FALSE,"hsr_f9668ea52fe7caea","compl_a255dd4e7c6b1d7c","ac2_772fd9793a108483","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_8c0620200cbe5423","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_8c0620200cbe5423","compl_924b2d916ebc377b","ac2_79f6fdda708cee78","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_b2fd9168f85dc139","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_b2fd9168f85dc139","compl_b21051c97f1a4e56","ac2_b6e3fb67c0990307","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_da735ce0ee390ba8","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_da735ce0ee390ba8","compl_b21051c97f1a4e56","ac2_b6e3fb67c0990307","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_38972be7294ba445","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_38972be7294ba445","compl_38546c77cfc7ca70","ac2_1f2cc2f9e9f40324","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_f1188f23a8fdeed1","C",TRUE,"2_5km",FALSE,TRUE,TRUE,FALSE,"hsr_f1188f23a8fdeed1","compl_a4a489b9cbb38b46","ac2_03d8b2bf48faff44","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_d4bf755951e0ba25","C",TRUE,"2_5km",FALSE,TRUE,TRUE,FALSE,"hsr_d4bf755951e0ba25","compl_fb698af0bd77c395","ac2_70920c2fa86b04d5","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_b1baf3761910f548","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_b1baf3761910f548","compl_9924b1d0b84b723d","ac2_a5d59b8262f530a0","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_7bcda6a66042f8d5","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_7bcda6a66042f8d5","compl_4ff06e0685c125f7","ac2_6b7d597656858844","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_550f0f268f893e30","A",TRUE,"0_100m",TRUE,TRUE,TRUE,TRUE,"hsr_550f0f268f893e30","compl_ef845ba812f28cb0","ac2_0937640cdc11377f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_935a3f0c4daad322","C",TRUE,"2_5km",FALSE,TRUE,TRUE,FALSE,"hsr_935a3f0c4daad322","compl_de087f37a3cce950","ac2_b6085dd862679e82","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_59177483a75fc07c","C",TRUE,"2_5km",FALSE,TRUE,TRUE,FALSE,"hsr_59177483a75fc07c","compl_de087f37a3cce950","ac2_b6085dd862679e82","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_e23f14e77d5a14e2","C",TRUE,"2_5km",FALSE,TRUE,TRUE,FALSE,"hsr_e23f14e77d5a14e2","compl_948ce679da14897e","ac2_543077feefaff35c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_e124171c99ae6d99","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_e124171c99ae6d99","compl_1705bc6f691a617d","ac2_e828ce621ace1b8c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_70faf5071dfd9726","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_70faf5071dfd9726","compl_1705bc6f691a617d","ac2_e828ce621ace1b8c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_6017c2200a1649bf","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_6017c2200a1649bf","compl_466b8815c83441f5","ac2_0a6b85a8fe27e7f1","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_e6df50650f151ada","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_e6df50650f151ada","compl_1705bc6f691a617d","ac2_e828ce621ace1b8c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_f4e723826a39a494","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_f4e723826a39a494","compl_9464700ffb1a092b","ac2_febe442a0ba7446d","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_28282e5b28722c63","C",FALSE,,FALSE,FALSE,TRUE,FALSE,"hsr_28282e5b28722c63","hsr_28282e5b28722c63","ac2_ed263fc4a69b7ce5","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_bf1b083764dfcf7b","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_bf1b083764dfcf7b","compl_cc8f42b8ca57dd66","ac2_ce70e087d63ee4c3","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_1ad33035a1adf537","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_1ad33035a1adf537","compl_c8b045208a080ff4","ac2_bded275b52f04625","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_146293afa5b447ac","C",TRUE,"over_5km",FALSE,TRUE,FALSE,FALSE,"hsr_146293afa5b447ac","compl_04917da5a37e688f","ac2_08c9db6e57634cac","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_cd653269e0309816","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_cd653269e0309816","compl_9464700ffb1a092b","ac2_febe442a0ba7446d","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_f65f16f47c34e0ae","A",TRUE,"100_500m",TRUE,TRUE,TRUE,FALSE,"hsr_f65f16f47c34e0ae","compl_2f3f51246825edcb","ac2_25abea116425afbe","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_2736cf855048defe","A",TRUE,"500m_1km",TRUE,TRUE,TRUE,FALSE,"hsr_2736cf855048defe","compl_f09d3f22b25c1be7","ac2_2d08f81f576d4beb","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_463975a7432d8dff","A",TRUE,"100_500m",TRUE,TRUE,TRUE,FALSE,"hsr_463975a7432d8dff","compl_552f7d9f599e1710","ac2_a1c23d82370fcc77","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_de9910e05573bbae","A",TRUE,"100_500m",TRUE,TRUE,TRUE,TRUE,"hsr_de9910e05573bbae","compl_6115b4d650fd93db","ac2_2ebfd27e2802fecb","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_b4e6d2385fbbd158","A",TRUE,"0_100m",TRUE,TRUE,TRUE,FALSE,"hsr_b4e6d2385fbbd158","compl_552f7d9f599e1710","ac2_a1c23d82370fcc77","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_2c226a901f08233d","A",TRUE,"0_100m",TRUE,TRUE,TRUE,TRUE,"hsr_2c226a901f08233d","compl_913c2eccd088bcb9","ac2_b6774fdb39cdb36c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_5b6ee1b415a4c04e","A",TRUE,"500m_1km",TRUE,TRUE,TRUE,FALSE,"hsr_5b6ee1b415a4c04e","compl_913c2eccd088bcb9","ac2_b6774fdb39cdb36c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_9bb7394f6fee9b91","C",TRUE,"2_5km",FALSE,TRUE,TRUE,FALSE,"hsr_9bb7394f6fee9b91","compl_f1082a1b7758b48e","ac2_6b0324b838dfc8f6","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_fd619c5c52561161","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_fd619c5c52561161","compl_88c6cfac43ff7ffe","ac2_6708cab20f29ac82","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_b3a5dff73d704eca","C",TRUE,"2_5km",FALSE,TRUE,TRUE,FALSE,"hsr_b3a5dff73d704eca","compl_f1082a1b7758b48e","ac2_6b0324b838dfc8f6","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_29a92b072795b3cc","C",TRUE,"2_5km",FALSE,TRUE,TRUE,FALSE,"hsr_29a92b072795b3cc","compl_f1082a1b7758b48e","ac2_6b0324b838dfc8f6","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_ea8ded1e524e632c","C",TRUE,"2_5km",FALSE,TRUE,TRUE,FALSE,"hsr_ea8ded1e524e632c","compl_f1082a1b7758b48e","ac2_6b0324b838dfc8f6","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_9008b57da899853f","C",TRUE,"2_5km",FALSE,TRUE,TRUE,FALSE,"hsr_9008b57da899853f","compl_3ad510e98ca29656","ac2_966dd46d7d53a7e5","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_e23b6f9cfbd3c0da","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_e23b6f9cfbd3c0da","compl_fbca29d092b0a9a2","ac2_7eacef00186cfc65","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_ce8d5bc09068fd96","A",TRUE,"1_2km",TRUE,TRUE,TRUE,FALSE,"hsr_ce8d5bc09068fd96","compl_f1082a1b7758b48e","ac2_6b0324b838dfc8f6","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_66bcdf6afae9dc3d","A",TRUE,"100_500m",TRUE,TRUE,TRUE,TRUE,"hsr_66bcdf6afae9dc3d","compl_621272b3e860eb09","ac2_6e07bd62f3b1fd2f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_7775691c719430b9","A",TRUE,"100_500m",TRUE,TRUE,TRUE,TRUE,"hsr_7775691c719430b9","compl_43f24721582102e9","ac2_70c6b731c79aa185","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_9ac744019f0f42c3","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_9ac744019f0f42c3","compl_40fe2bf3324fcc7a","ac2_166f2dc72685166d","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_e523fc47a8f5cbfc","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_e523fc47a8f5cbfc","compl_1523f381faacee30","ac2_4cd354495ce10fbe","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_c3d61a07b92f23a1","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_c3d61a07b92f23a1","compl_1523f381faacee30","ac2_4cd354495ce10fbe","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_b18dde720cf76965","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_b18dde720cf76965","compl_0f66f70ca43a04a1","ac2_49aa302fbe81ca79","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_f23249c840b29272","C",FALSE,,FALSE,FALSE,TRUE,FALSE,"hsr_f23249c840b29272","hsr_f23249c840b29272","ac2_b0aa0f72fd3cd234","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_33baf1c12489971e","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_33baf1c12489971e","compl_0f66f70ca43a04a1","ac2_49aa302fbe81ca79","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_d8b18c29a333a143","A",TRUE,"0_100m",TRUE,TRUE,TRUE,TRUE,"hsr_d8b18c29a333a143","compl_0f624eb51ab7cf92","ac2_602bbe98e751789a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_f9b3b88cad190c7f","A",TRUE,"100_500m",TRUE,TRUE,TRUE,FALSE,"hsr_f9b3b88cad190c7f","compl_6c641b18dc3865ea","ac2_db905fd9415ed468","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_2ce6fbcad1209571","A",TRUE,"1_2km",TRUE,TRUE,TRUE,FALSE,"hsr_2ce6fbcad1209571","compl_41d0b35e0611f70c","ac2_a51023b50dc1311b","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_18b0e476d7b1a13b","A",TRUE,"100_500m",TRUE,TRUE,TRUE,FALSE,"hsr_18b0e476d7b1a13b","compl_539ba6ac544f4d9d","ac2_4c8c1a6a1db5faff","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_c12fc3d5076ee132","A",TRUE,"100_500m",TRUE,TRUE,TRUE,TRUE,"hsr_c12fc3d5076ee132","compl_56e2b139fe849bf9","ac2_a122caba31721c90","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_f2189dc688453682","A",TRUE,"0_100m",TRUE,TRUE,TRUE,TRUE,"hsr_f2189dc688453682","compl_287920ba34d32307","ac2_2fd69f8b0981bc37","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_c05984b0c93bd794","A",TRUE,"0_100m",TRUE,TRUE,TRUE,TRUE,"hsr_c05984b0c93bd794","compl_539ba6ac544f4d9d","ac2_4c8c1a6a1db5faff","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_300217526dd9278f","A",TRUE,"0_100m",TRUE,TRUE,TRUE,TRUE,"hsr_300217526dd9278f","compl_539ba6ac544f4d9d","ac2_4c8c1a6a1db5faff","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_7f7711f52eb2f265","A",TRUE,"0_100m",TRUE,TRUE,TRUE,TRUE,"hsr_7f7711f52eb2f265","compl_0f624eb51ab7cf92","ac2_602bbe98e751789a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_8a22f8a1a55be667","A",TRUE,"0_100m",TRUE,TRUE,TRUE,TRUE,"hsr_8a22f8a1a55be667","compl_287920ba34d32307","ac2_2fd69f8b0981bc37","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_cf8ab060c7bab845","A",TRUE,"500m_1km",TRUE,TRUE,TRUE,FALSE,"hsr_cf8ab060c7bab845","compl_bb68d9ccfd0fbe32","ac2_32f3ec68227d8fae","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_537b229f8a063441","A",TRUE,"0_100m",TRUE,TRUE,TRUE,TRUE,"hsr_537b229f8a063441","compl_1829f132b1fbfd00","ac2_3154dccc3887f0e6","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_36a86b5731140627","A",TRUE,"0_100m",TRUE,TRUE,TRUE,TRUE,"hsr_36a86b5731140627","compl_1829f132b1fbfd00","ac2_3154dccc3887f0e6","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_3c8f2540918aec2e","A",TRUE,"0_100m",TRUE,TRUE,TRUE,TRUE,"hsr_3c8f2540918aec2e","compl_1829f132b1fbfd00","ac2_3154dccc3887f0e6","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_ae85d2da3ac3d7ff","A",TRUE,"0_100m",TRUE,TRUE,TRUE,TRUE,"hsr_ae85d2da3ac3d7ff","compl_1829f132b1fbfd00","ac2_3154dccc3887f0e6","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_8fdd26bbec97ddac","C",TRUE,"2_5km",FALSE,TRUE,TRUE,FALSE,"hsr_8fdd26bbec97ddac","compl_238dee0993999806","ac2_6fc8a3bae47159c2","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_340e9c930600dde1","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_340e9c930600dde1","compl_cb60dd8930335448","ac2_6c1a160b5b227218","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_ada2ffc1bb835d11","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_ada2ffc1bb835d11","compl_63a45486d80ce863","ac2_55202d2968092112","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_8a5cbe5d93423977","C",TRUE,"2_5km",FALSE,TRUE,TRUE,FALSE,"hsr_8a5cbe5d93423977","compl_238dee0993999806","ac2_6fc8a3bae47159c2","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_5b3fc7e12fe88dd5","C",TRUE,"2_5km",FALSE,TRUE,TRUE,FALSE,"hsr_5b3fc7e12fe88dd5","compl_238dee0993999806","ac2_6fc8a3bae47159c2","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_e1052d0b605d014f","C",TRUE,"2_5km",FALSE,TRUE,TRUE,FALSE,"hsr_e1052d0b605d014f","compl_366128496e1f1a50","ac2_21c88ba7b8fa170c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_d305d31fd161e74e","C",TRUE,"2_5km",FALSE,TRUE,TRUE,FALSE,"hsr_d305d31fd161e74e","compl_238dee0993999806","ac2_6fc8a3bae47159c2","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_9a044e60f8585b83","C",TRUE,"2_5km",FALSE,TRUE,TRUE,FALSE,"hsr_9a044e60f8585b83","compl_17094018a3c4eee2","ac2_c7fc7263f5025199","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_211cb1cefbc3e07c","C",TRUE,"2_5km",FALSE,TRUE,TRUE,FALSE,"hsr_211cb1cefbc3e07c","compl_17094018a3c4eee2","ac2_c7fc7263f5025199","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_43d0a273079c6125","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_43d0a273079c6125","compl_d53b17d768974974","ac2_7ae8683d828bd27c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_04f19356d529a1d5","A",TRUE,"1_2km",TRUE,TRUE,TRUE,TRUE,"hsr_04f19356d529a1d5","compl_238dee0993999806","ac2_6fc8a3bae47159c2","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_4a480c346db91dbe","A",TRUE,"1_2km",TRUE,TRUE,TRUE,TRUE,"hsr_4a480c346db91dbe","compl_238dee0993999806","ac2_6fc8a3bae47159c2","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_49f27595592f581a","B",TRUE,"100_500m",TRUE,TRUE,FALSE,FALSE,"hsr_49f27595592f581a","compl_3ad6d1e9242ad4af","ac2_1ef22cdafd11ee11","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_9a43887bf5321d78","A",TRUE,"100_500m",TRUE,TRUE,TRUE,FALSE,"hsr_9a43887bf5321d78","compl_a90cd673be9358ac","ac2_0093c45442821e09","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_7e155cd7b186646b","A",TRUE,"100_500m",TRUE,TRUE,TRUE,FALSE,"hsr_7e155cd7b186646b","compl_38f3f90e436c8792","ac2_7ad350833c9da521","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_6f3c508160e27bc1","C",TRUE,"over_5km",FALSE,TRUE,FALSE,FALSE,"hsr_6f3c508160e27bc1","compl_2d1fbc8532ecb0a0","ac2_957727e56c6c181e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_c008cc55fb361c85","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_c008cc55fb361c85","compl_38b135b819f6cf7d","ac2_969762b82f590f78","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_5fe82420d524c940","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_5fe82420d524c940","compl_03f99368539af66d","ac2_0da947509f228a27","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_2583fe596264953e","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_2583fe596264953e","compl_03f99368539af66d","ac2_0da947509f228a27","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_2da6bb295d78e19c","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_2da6bb295d78e19c","compl_03f99368539af66d","ac2_0da947509f228a27","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_b1799e98d15a35b4","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_b1799e98d15a35b4","compl_da5d5f1374bc6ae0","ac2_ee29354cbd5d0206","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_a6bb61c9edb17e9a","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_a6bb61c9edb17e9a","compl_42db0699e8b89294","ac2_5c009848d8643b8c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_147569dbb46b11d7","A",TRUE,"0_100m",TRUE,TRUE,TRUE,FALSE,"hsr_147569dbb46b11d7","compl_2321fb3fb630c34d","ac2_b8a89a24826cf837","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_b9b4afa562f50cc9","A",TRUE,"100_500m",TRUE,TRUE,TRUE,FALSE,"hsr_b9b4afa562f50cc9","compl_d718ee7029a050ac","ac2_fb11b4750bed8cff","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_defbdd5fc85aab5b","A",TRUE,"1_2km",TRUE,TRUE,TRUE,TRUE,"hsr_defbdd5fc85aab5b","compl_ce44640fa97e13f2","ac2_106c750903fd1cd2","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_f7dd8d443a4fd31c","A",TRUE,"1_2km",TRUE,TRUE,TRUE,FALSE,"hsr_f7dd8d443a4fd31c","compl_ce44640fa97e13f2","ac2_106c750903fd1cd2","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_cf66eec92e3a83e0","A",TRUE,"0_100m",TRUE,TRUE,TRUE,FALSE,"hsr_cf66eec92e3a83e0","compl_be2135523ed6cbff","ac2_7b8da25c0671c545","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_260c6e944982b193","A",TRUE,"500m_1km",TRUE,TRUE,TRUE,FALSE,"hsr_260c6e944982b193","compl_99615fc95e2d4cb7","ac2_7af419079b086046","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_a2bfa0b4dc971203","A",TRUE,"100_500m",TRUE,TRUE,TRUE,FALSE,"hsr_a2bfa0b4dc971203","compl_059440a2aa35b04c","ac2_d0c5a63450cba0b1","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_41a993080072af0a","A",TRUE,"100_500m",TRUE,TRUE,TRUE,FALSE,"hsr_41a993080072af0a","compl_22dbb7cfe91bc153","ac2_2a165cf4bd53f53e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_5fe9edf70f6e795d","A",TRUE,"100_500m",TRUE,TRUE,TRUE,TRUE,"hsr_5fe9edf70f6e795d","compl_944f068a6efe4dcb","ac2_278026b4c84a42ac","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_23998989bf8193e1","A",TRUE,"0_100m",TRUE,TRUE,TRUE,TRUE,"hsr_23998989bf8193e1","compl_059440a2aa35b04c","ac2_d0c5a63450cba0b1","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_f1cbe46339c5a0b9","A",TRUE,"0_100m",TRUE,TRUE,TRUE,FALSE,"hsr_f1cbe46339c5a0b9","compl_22dbb7cfe91bc153","ac2_2a165cf4bd53f53e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_070e9f803462b1ba","A",TRUE,"0_100m",TRUE,TRUE,TRUE,TRUE,"hsr_070e9f803462b1ba","compl_059440a2aa35b04c","ac2_d0c5a63450cba0b1","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_068ba5fcd2169d7e","A",TRUE,"0_100m",TRUE,TRUE,TRUE,TRUE,"hsr_068ba5fcd2169d7e","compl_059440a2aa35b04c","ac2_d0c5a63450cba0b1","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_a605f5e6685cfd3f","A",TRUE,"0_100m",TRUE,TRUE,TRUE,TRUE,"hsr_a605f5e6685cfd3f","compl_2321fb3fb630c34d","ac2_b8a89a24826cf837","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_556c52bed47b66bd","A",TRUE,"100_500m",TRUE,TRUE,TRUE,FALSE,"hsr_556c52bed47b66bd","compl_e149dc5ec6124b20","ac2_08053ff21b9954fd","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_60ead6fab99789c1","A",TRUE,"100_500m",TRUE,TRUE,TRUE,FALSE,"hsr_60ead6fab99789c1","compl_2321fb3fb630c34d","ac2_b8a89a24826cf837","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_bbac3f44a562d301","C",TRUE,"2_5km",FALSE,TRUE,TRUE,FALSE,"hsr_bbac3f44a562d301","compl_a991895da7ff3428","ac2_9a8af4b0035a1ab3","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_e5ea05e82f9e8ea7","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_e5ea05e82f9e8ea7","compl_d109e6749963ea9a","ac2_c963fece26bef425","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_0c92c2ac4985416c","C",TRUE,"2_5km",FALSE,TRUE,TRUE,FALSE,"hsr_0c92c2ac4985416c","compl_a991895da7ff3428","ac2_9a8af4b0035a1ab3","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_07f29fccf5db84cd","C",TRUE,"2_5km",FALSE,TRUE,TRUE,FALSE,"hsr_07f29fccf5db84cd","compl_72114153d4cd6b8f","ac2_35926578edd7b66d","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_c2ec73eba2defaa2","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_c2ec73eba2defaa2","compl_5c650f048533e4e5","ac2_79c31080256b1b15","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_458f29a11719e211","A",TRUE,"1_2km",TRUE,TRUE,TRUE,FALSE,"hsr_458f29a11719e211","compl_a991895da7ff3428","ac2_9a8af4b0035a1ab3","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
