"analysis_taxon_id","common_name","contrast","short_label","minimum_day","maximum_day","role","estimate_link","standard_error","ratio","conf_low_link","conf_high_link","ratio_conf_low","ratio_conf_high"
"atx_c9db024faf12","American Crow","did_spawn_start","Spawn start",0,3,"disjoint_period",-0.01159130685569,0.0181885764202979,0.988475613527158,-0.0472409166394739,0.0240583029280939,0.953857569746567,1.02435003875631
"atx_d002764a39e8","Lesser Scaup","did_spawn_start","Spawn start",0,3,"disjoint_period",-0.0930506541569996,0.0904980998188892,0.91114734572649,-0.270426929802022,0.0843256214880232,0.763053654440798,1.0879831068142
"atx_d7dd9536145c","Barrow's Goldeneye","did_spawn_start","Spawn start",0,3,"disjoint_period",0.0356810705898359,0.0554215803269246,1.03632527916988,-0.0729452268509363,0.144307368030608,0.929651748585098,1.15523913753842
"atx_e0e678a61ad7","Short-billed Gull","did_spawn_start","Spawn start",0,3,"disjoint_period",0.279134676617817,0.0386911283806279,1.32198537239989,0.203300064991786,0.354969288243848,1.22544012476529,1.42613685444159
"atx_ebf17f77fb66","Western Grebe","did_spawn_start","Spawn start",0,3,"disjoint_period",-0.145010114571794,0.213980808968272,0.865013543824902,-0.564412500149607,0.274392271006019,0.56869415636442,1.31573082407592
"atx_fadb8da1a816","Bonaparte's Gull","did_spawn_start","Spawn start",0,3,"disjoint_period",0.30464413783247,0.223637871897276,1.356142317382,-0.133686091086191,0.742974366751131,0.874864649315581,2.10217887582152
"atx_fc0a9b777dcd","Bald Eagle","did_spawn_start","Spawn start",0,3,"disjoint_period",0.163329258932404,0.0118403030624829,1.17742430334144,0.140122264929938,0.18653625293487,1.15041444560056,1.20506830855671
"atx_v2_000002","Black Oystercatcher","did_spawn_start","Spawn start",0,3,"disjoint_period",-0.00405710713411454,0.0296428468809154,0.995951111806237,-0.0621570870207087,0.0540428727524796,0.939735254984412,1.05552985465522
"atx_v2_000003","Dunlin","did_spawn_start","Spawn start",0,3,"disjoint_period",-0.0670468532496776,0.0946461564124628,0.935151385428978,-0.252553319818105,0.118459613318749,0.776814792111634,1.12576140741674
"atx_v2_000006","Black-bellied Plover","did_spawn_start","Spawn start",0,3,"disjoint_period",-0.0459071364283548,0.0727238627480187,0.955130654916493,-0.188445907414471,0.0966316345577618,0.828245304156892,1.10145456108544
"atx_v2_000007","Common Raven","did_spawn_start","Spawn start",0,3,"disjoint_period",0.00232670785536176,0.0141334728889021,1.0023294167406,-0.0253748990068864,0.0300283147176099,0.974944337841888,1.03048371139573
"atx_04afbeb21fb0","Hooded Merganser","did_early_egg","Early egg",4,14,"disjoint_period",0.017397439725181,0.0219074183120932,1.01754965662655,-0.0255411001665217,0.0603359796168837,0.974782314426972,1.06219336191945
"atx_04cf65098f13","Red-throated Loon","did_early_egg","Early egg",4,14,"disjoint_period",0.0387530355874182,0.0908307034449142,1.03951372904937,-0.139275143164614,0.21678121433945,0.869988624101313,1.24207232479432
"atx_08bb40b40c0a","Ring-billed Gull","did_early_egg","Early egg",4,14,"disjoint_period",-0.200754003861043,0.0688772306245189,0.818113659603673,-0.3357533758851,-0.065754631836986,0.714799370841726,0.936360589184566
"atx_1328b44be502","Black Scoter","did_early_egg","Early egg",4,14,"disjoint_period",0.160783480869683,0.0782467275223757,1.17443065457897,0.00741989492582662,0.314147066813539,1.00744749055618,1.36909106960336
"atx_136b0e66254b","Common Murre","did_early_egg","Early egg",4,14,"disjoint_period",-0.181321234615165,0.115343258401312,0.834167352223242,-0.407394021081737,0.0447515518514065,0.665381964122321,1.04576800850468
"atx_15dd5efcd8d6","Black Turnstone","did_early_egg","Early egg",4,14,"disjoint_period",0.167245409689037,0.0783048293396284,1.18204431484416,0.0137679441833654,0.320722875194709,1.01386315879489,1.37812361573151
"atx_1930f23cc4f8","Surf Scoter","did_early_egg","Early egg",4,14,"disjoint_period",0.284324554396913,0.0415786722084938,1.32886414947466,0.202830356868265,0.365818751925561,1.22486466074444,1.44169391472666
"atx_3083477933a8","White-winged Scoter","did_early_egg","Early egg",4,14,"disjoint_period",0.32830037193444,0.0619317224013287,1.38860600792615,0.206914196027836,0.449686547841044,1.22987703891804,1.56782067168677
"atx_35518e24dfdd","Common Merganser","did_early_egg","Early egg",4,14,"disjoint_period",0.0957036206185835,0.0217048279941753,1.10043287004447,0.0531621577499999,0.138245083487167,1.05460064292208,1.14825693460514
"atx_35707a9578d5","Pelagic Cormorant","did_early_egg","Early egg",4,14,"disjoint_period",0.0418616654915435,0.0251693168157619,1.04275022043386,-0.00747019546734982,0.0911935264504368,0.992557637094795,1.09548098929292
"atx_40f730f5ad72","Long-tailed Duck","did_early_egg","Early egg",4,14,"disjoint_period",0.473378441672951,0.0633409346907939,1.60540882162919,0.349230209678995,0.597526673666907,1.41797558447513,1.81761767465047
"atx_4ae57d328ec6","Greater Scaup","did_early_egg","Early egg",4,14,"disjoint_period",0.219933341470424,0.0653533142352926,1.2459936717131,0.0918408455692505,0.348025837371598,1.09619034464646,1.41626884193165
"atx_59441ff7abde","Brant","did_early_egg","Early egg",4,14,"disjoint_period",0.061668798311357,0.0595643401584524,1.06361001695181,-0.0550773083992097,0.178414905021924,0.946411979530123,1.19532116311743
"atx_5a9a3495d0ea","Western Gull","did_early_egg","Early egg",4,14,"disjoint_period",0.0617737382961567,0.0436027794220187,1.06372163802747,-0.0236877093709999,0.147235185963313,0.976590642247595,1.15862642366071
"atx_6b4cfd1ab927","Horned Grebe","did_early_egg","Early egg",4,14,"disjoint_period",-0.0102081833881558,0.0241934340082319,0.989843743273386,-0.0576273140442903,0.0372109472679787,0.944001698061502,1.03791194243555
"atx_725074cbfcb6","Glaucous-winged Gull","did_early_egg","Early egg",4,14,"disjoint_period",0.178272185313423,0.0166232649112795,1.19515057940259,0.145690586087315,0.210853784539531,1.15683819083802,1.23473180498269
"atx_7571c026ae99","American Herring Gull","did_early_egg","Early egg",4,14,"disjoint_period",-0.0309629454298839,0.0539694013618912,0.969511497242198,-0.136742972099191,0.0748170812394229,0.872194375614002,1.07768700368322
"atx_7b80ddaff058","Great Blue Heron","did_early_egg","Early egg",4,14,"disjoint_period",0.0409563526480538,0.0151414478222913,1.04180663245235,0.0112791149163629,0.0706335903797447,1.01134296396078,1.07318792743764
"atx_7d980a7c8c37","Northern Pintail","did_early_egg","Early egg",4,14,"disjoint_period",0.0858057814974604,0.0457989867731325,1.08959468830485,-0.00396023257787929,0.1755717955728,0.996047598801717,1.19192756070133
"atx_815c98107028","Mallard","did_early_egg","Early egg",4,14,"disjoint_period",0.111985493127781,0.0166723356234327,1.1184966346396,0.0793077153058529,0.144663270949709,1.0825373841458,1.15565036369368
"atx_82312e6f2848","Common Goldeneye","did_early_egg","Early egg",4,14,"disjoint_period",0.240777324774626,0.023771642326723,1.27223770794606,0.194184905814249,0.287369743735003,1.21432079717436,1.33291696007034
"atx_8608f2ed61cf","Pigeon Guillemot","did_early_egg","Early egg",4,14,"disjoint_period",0.00901275211072584,0.0407804313369555,1.00905348925365,-0.0709168933097069,0.0889423975311586,0.931539306059344,1.09301769399529
"atx_86eda7ed9025","Red-necked Grebe","did_early_egg","Early egg",4,14,"disjoint_period",0.0217726068930999,0.0321355147639051,1.02201135970717,-0.0412130020441541,0.0847582158303539,0.959624706153197,1.08845386396686
"atx_87b306550dba","Harlequin Duck","did_early_egg","Early egg",4,14,"disjoint_period",0.225278573178357,0.02691396574287,1.25267162830776,0.172527200322332,0.278029946034382,1.18830414243111,1.32052574112625
"atx_98ca0000b734","Brandt's Cormorant","did_early_egg","Early egg",4,14,"disjoint_period",0.0660858459211406,0.0748612290494517,1.06831842400879,-0.0806421630157847,0.212813854858066,0.92252374550327,1.23715433953844
"atx_99238953638b","Bufflehead","did_early_egg","Early egg",4,14,"disjoint_period",0.107449055736612,0.0155191729328572,1.11343413621975,0.0770314767882119,0.137866634685012,1.08007607318335,1.14782246036199
"atx_9ae1aa9b7fdf","Common Loon","did_early_egg","Early egg",4,14,"disjoint_period",0.00807300926137406,0.0189108542829298,1.00810568386893,-0.0289922651331683,0.0451382836559165,0.971423978272655,1.0461725184671
"atx_a113baee5693","American Wigeon","did_early_egg","Early egg",4,14,"disjoint_period",0.118855314319997,0.026546939715008,1.12620696047991,0.0668233124785813,0.170887316161413,1.0691065636968,1.1863570582222
"atx_a444854c6b66","Double-crested Cormorant","did_early_egg","Early egg",4,14,"disjoint_period",0.109808396430101,0.0235811777283317,1.11606420808462,0.0635892880825709,0.156027504777631,1.06565463181246,1.16885835183679
"atx_aa5353f6d6d2","Iceland Gull","did_early_egg","Early egg",4,14,"disjoint_period",0.341130590509637,0.0584638860849335,1.40653690924104,0.226541373783167,0.455719807236107,1.25425450201421,1.57730833246386
"atx_acf526bb8010","Marbled Murrelet","did_early_egg","Early egg",4,14,"disjoint_period",0.184377648936962,0.0694320832052707,1.20246984881988,0.0482907658546315,0.320464532019293,1.04947576268197,1.37776763288536
"atx_b3d3ea90f9cb","Canada Goose","did_early_egg","Early egg",4,14,"disjoint_period",-0.0020166970000274,0.0215185787609876,0.99798533516705,-0.0441931113715631,0.0401597173715083,0.956769176624012,1.04097702302954
"atx_c12b832d2b03","California Gull","did_early_egg","Early egg",4,14,"disjoint_period",0.216133080676618,0.0498118082877379,1.24126755673576,0.118501936432652,0.313764224920584,1.12580905415329,1.36856702450625
"atx_c2d1fbbaf6d3","Red-breasted Merganser","did_early_egg","Early egg",4,14,"disjoint_period",0.0857597812140328,0.0300283993793437,1.08954456779316,0.0269041184305191,0.144615443997546,1.02726930184841,1.15559509378073
"atx_c34f23342a55","Pacific Loon","did_early_egg","Early egg",4,14,"disjoint_period",0.0908839338684837,0.0600350251030562,1.09514188899914,-0.0267847153335064,0.208552583070474,0.973570813832639,1.2318937051114
"atx_c9db024faf12","American Crow","did_early_egg","Early egg",4,14,"disjoint_period",0.00943461501353955,0.0136957111081862,1.00947926129012,-0.0174089787585054,0.0362782087855845,0.982741681962216,1.03694429337741
"atx_d002764a39e8","Lesser Scaup","did_early_egg","Early egg",4,14,"disjoint_period",0.204716676160441,0.0656908347186897,1.22717732711216,0.0759626401118092,0.333470712209073,1.07892226498913,1.39580416592228
"atx_d7dd9536145c","Barrow's Goldeneye","did_early_egg","Early egg",4,14,"disjoint_period",0.12333905813366,0.0433831547438787,1.13126792151946,0.0383080748356577,0.208370041431662,1.03905128913047,1.23166885373862
"atx_e0e678a61ad7","Short-billed Gull","did_early_egg","Early egg",4,14,"disjoint_period",0.318036336101268,0.0312187484084956,1.37442620160988,0.256847589220617,0.379225082981919,1.29284806776115,1.46115187915551
"atx_ebf17f77fb66","Western Grebe","did_early_egg","Early egg",4,14,"disjoint_period",-0.0507854477682965,0.166961605668859,0.950482576815422,-0.37803019487926,0.276459299342667,0.685209810526007,1.31845328971015
"atx_fadb8da1a816","Bonaparte's Gull","did_early_egg","Early egg",4,14,"disjoint_period",0.425455154007818,0.207183513067552,1.53028677733618,0.0193754683954161,0.83153483962022,1.01956439096498,2.29684131933397
"atx_fc0a9b777dcd","Bald Eagle","did_early_egg","Early egg",4,14,"disjoint_period",0.0285009073562331,0.00917327326543644,1.02891094442286,0.0105212917559777,0.0464805229564885,1.01057683517133,1.04757767515387
"atx_v2_000002","Black Oystercatcher","did_early_egg","Early egg",4,14,"disjoint_period",0.0320008237908143,0.0241775275782194,1.03251835588391,-0.0153871302624957,0.0793887778441243,0.984730646769056,1.08262514093078
"atx_v2_000003","Dunlin","did_early_egg","Early egg",4,14,"disjoint_period",-0.00314284264124226,0.0835726336417057,0.99686209091887,-0.166945204578985,0.160659519296501,0.84624598047155,1.17428507933049
"atx_v2_000006","Black-bellied Plover","did_early_egg","Early egg",4,14,"disjoint_period",0.0654136186539459,0.0639529390628861,1.06760051256098,-0.0599341419093108,0.190761379217203,0.941826558440706,1.21017064575827
"atx_v2_000007","Common Raven","did_early_egg","Early egg",4,14,"disjoint_period",0.0176306362681057,0.00995675346961564,1.01778697335837,-0.00188460053234096,0.0371458730685524,0.998117174212172,1.03784440334437
"atx_04afbeb21fb0","Hooded Merganser","did_late_egg","Late egg",15,28,"disjoint_period",0.008674180380665,0.0200192293295415,1.00871191009585,-0.0305635091052363,0.0479118698665663,0.969898832704136,1.04907819584891
"atx_04cf65098f13","Red-throated Loon","did_late_egg","Late egg",15,28,"disjoint_period",0.0897643122073024,0.0939448217373914,1.09391643057107,-0.0943675383979847,0.27389616281259,0.909948259847622,1.315078241123
"atx_08bb40b40c0a","Ring-billed Gull","did_late_egg","Late egg",15,28,"disjoint_period",-0.0574723522666133,0.0682581011325854,0.944147993577578,-0.191258230486481,0.0763135259532541,0.82591928307318,1.07930090996263
"atx_1328b44be502","Black Scoter","did_late_egg","Late egg",15,28,"disjoint_period",0.0112215106952041,0.0901866243162146,1.01128470801493,-0.165544272964577,0.187987294354985,0.847432344032238,1.20681818184878
"atx_136b0e66254b","Common Murre","did_late_egg","Late egg",15,28,"disjoint_period",0.0718960583424639,0.124381112974413,1.07454364841109,-0.171890923087386,0.315683039772313,0.842071018666215,1.37119557228022
"atx_15dd5efcd8d6","Black Turnstone","did_late_egg","Late egg",15,28,"disjoint_period",0.012213703492685,0.0781640299577145,1.01228859536096,-0.140987795224435,0.165415202209805,0.868499911479481,1.17988290701407
"atx_1930f23cc4f8","Surf Scoter","did_late_egg","Late egg",15,28,"disjoint_period",0.125842380149168,0.040189134823795,1.13410339698618,0.0470716758945298,0.204613084403806,1.04819713685463,1.22705020824148
"atx_3083477933a8","White-winged Scoter","did_late_egg","Late egg",15,28,"disjoint_period",0.0264730953549108,0.0602583859296283,1.02682662048425,-0.0916333410671607,0.144579531776982,0.912439642364503,1.15555359454001
"atx_35518e24dfdd","Common Merganser","did_late_egg","Late egg",15,28,"disjoint_period",0.0238737197397162,0.0217903309436195,1.02416097840936,-0.018835328909778,0.0665827683892104,0.981340947421928,1.06884942735955
"atx_35707a9578d5","Pelagic Cormorant","did_late_egg","Late egg",15,28,"disjoint_period",0.057974183997308,0.0246221787991167,1.05968763845823,0.00971471355103926,0.106233654443577,1.00976205455798,1.11208168898043
"atx_40f730f5ad72","Long-tailed Duck","did_late_egg","Late egg",15,28,"disjoint_period",0.293554617997219,0.0691270087000601,1.34118643032647,0.158065680945101,0.429043555049337,1.17124312053646,1.53578792425946
"atx_4ae57d328ec6","Greater Scaup","did_late_egg","Late egg",15,28,"disjoint_period",0.329855528542122,0.0682409474327548,1.39076718778585,0.196103271573923,0.463607785510321,1.21665254446991,1.58979930581946
"atx_59441ff7abde","Brant","did_late_egg","Late egg",15,28,"disjoint_period",0.0688726666467544,0.0584303439030387,1.07129978826869,-0.0456508074032015,0.18339614069671,0.955375514007067,1.20129019376988
"atx_5a9a3495d0ea","Western Gull","did_late_egg","Late egg",15,28,"disjoint_period",-0.000712295572623787,0.0446724899604285,0.999287958049646,-0.0882703758950636,0.0868457847498161,0.915513310526092,1.09072845978526
"atx_6b4cfd1ab927","Horned Grebe","did_late_egg","Late egg",15,28,"disjoint_period",-0.0566780105170296,0.0239222402718568,0.944898267694238,-0.103565601449869,-0.00979041958419027,0.901616873427613,0.990257350549967
"atx_725074cbfcb6","Glaucous-winged Gull","did_late_egg","Late egg",15,28,"disjoint_period",0.0646729793849291,0.0157992335225103,1.06681009843976,0.0337064816808089,0.0956394770890493,1.03428098175522,1.10036228665993
"atx_7571c026ae99","American Herring Gull","did_late_egg","Late egg",15,28,"disjoint_period",-0.108339372566821,0.0565765989191915,0.897323017934701,-0.219229506448436,0.00255076131479434,0.80313737179429,1.00255401727424
"atx_7b80ddaff058","Great Blue Heron","did_late_egg","Late egg",15,28,"disjoint_period",0.0404520344223884,0.0141991866382468,1.04128136284264,0.0126216286114247,0.0682824402333521,1.01270161754176,1.07066766540314
"atx_7d980a7c8c37","Northern Pintail","did_late_egg","Late egg",15,28,"disjoint_period",-0.00639879715904538,0.0464212452808943,0.993621631547222,-0.0973844379095982,0.0845868435915074,0.907207174255827,1.08826734917349
"atx_815c98107028","Mallard","did_late_egg","Late egg",15,28,"disjoint_period",0.135931877021315,0.0158245489203206,1.14560384898999,0.104915761137487,0.166947992905143,1.1106170492981,1.18169280730033
"atx_82312e6f2848","Common Goldeneye","did_late_egg","Late egg",15,28,"disjoint_period",0.182845538277558,0.0253710490383223,1.20062894254306,0.133118282162446,0.23257279439267,1.14238511412149,1.26184229805953
"atx_8608f2ed61cf","Pigeon Guillemot","did_late_egg","Late egg",15,28,"disjoint_period",0.0218965540381374,0.041694987029297,1.02213804294826,-0.0598256205392847,0.10361872861556,0.941928772295249,1.10917747665384
"atx_86eda7ed9025","Red-necked Grebe","did_late_egg","Late egg",15,28,"disjoint_period",0.0126167149428608,0.0309240174478251,1.01269664147388,-0.0479943592548764,0.073227789140598,0.95313916347743,1.07597560456004
"atx_87b306550dba","Harlequin Duck","did_late_egg","Late egg",15,28,"disjoint_period",0.0931241955507832,0.026435561387236,1.09759804359703,0.0413104952318006,0.144937895869766,1.04217564588276,1.15596777766533
"atx_98ca0000b734","Brandt's Cormorant","did_late_egg","Late egg",15,28,"disjoint_period",0.07898920072699,0.0724426571746727,1.08219263511349,-0.0629984073353685,0.220976808789349,0.938944969112386,1.24729450395906
"atx_99238953638b","Bufflehead","did_late_egg","Late egg",15,28,"disjoint_period",0.0508495854584133,0.0146177827312883,1.05216462052117,0.0221987313050882,0.0795004396117384,1.0224469564995,1.0827460355172
"atx_9ae1aa9b7fdf","Common Loon","did_late_egg","Late egg",15,28,"disjoint_period",-0.030117558163146,0.0175181697478491,0.970331456459629,-0.0644531708689302,0.00421805454263823,0.937580019291636,1.00422696305583
"atx_a113baee5693","American Wigeon","did_late_egg","Late egg",15,28,"disjoint_period",0.0510905389396145,0.0255065995299277,1.05241817379533,0.00109760386095621,0.101083474018273,1.00109820644852,1.10636899097436
"atx_a444854c6b66","Double-crested Cormorant","did_late_egg","Late egg",15,28,"disjoint_period",0.0761589496259545,0.0231983277918227,1.07913408848557,0.030690227153982,0.121627672097927,1.03116602717152,1.12933354110384
"atx_aa5353f6d6d2","Iceland Gull","did_late_egg","Late egg",15,28,"disjoint_period",0.0964367451564771,0.0624024206837842,1.10123992018179,-0.0258719993837399,0.218745489696694,0.974459813082834,1.2445144946156
"atx_acf526bb8010","Marbled Murrelet","did_late_egg","Late egg",15,28,"disjoint_period",0.0253743322066092,0.0689686750353742,1.02569900084086,-0.109804270862724,0.160552935275943,0.896009493299748,1.17415992597525
"atx_b3d3ea90f9cb","Canada Goose","did_late_egg","Late egg",15,28,"disjoint_period",0.00730970902042047,0.0196086263831876,1.00733649015774,-0.0311231986906272,0.0457426167314682,0.969356142311836,1.046804946202
"atx_c12b832d2b03","California Gull","did_late_egg","Late egg",15,28,"disjoint_period",0.155584883965379,0.0518822327707674,1.16834110528419,0.0538957077346749,0.257274060196083,1.05537452901489,1.29339954752443
"atx_c2d1fbbaf6d3","Red-breasted Merganser","did_late_egg","Late egg",15,28,"disjoint_period",0.0376451841514942,0.0282215314124532,1.03836273995217,-0.0176690174169141,0.0929593857199025,0.982486164357343,1.0974171635549
"atx_c34f23342a55","Pacific Loon","did_late_egg","Late egg",15,28,"disjoint_period",0.0824094829571412,0.0593124439758768,1.08590037649943,-0.0338429072355773,0.19866187314986,0.966723357954399,1.21976945935884
"atx_c9db024faf12","American Crow","did_late_egg","Late egg",15,28,"disjoint_period",-0.0130436687149583,0.0128759818392505,0.987041031265705,-0.0382805931198893,0.0121932556899727,0.96244284815841,1.0122678964951
"atx_d002764a39e8","Lesser Scaup","did_late_egg","Late egg",15,28,"disjoint_period",0.138199497707328,0.0646811865301145,1.14820459161038,0.0114243721083036,0.264974623306352,1.01148987946982,1.30339789942949
"atx_d7dd9536145c","Barrow's Goldeneye","did_late_egg","Late egg",15,28,"disjoint_period",0.143658714057248,0.0468861002664994,1.15449003006371,0.0517619575349092,0.235555470579587,1.05312502419694,1.26561158351818
"atx_e0e678a61ad7","Short-billed Gull","did_late_egg","Late egg",15,28,"disjoint_period",0.194664006117846,0.0309399665038561,1.21490271802505,0.134021671770288,0.255306340465404,1.14341759925969,1.29085700204395
"atx_ebf17f77fb66","Western Grebe","did_late_egg","Late egg",15,28,"disjoint_period",0.069132606117718,0.168891107103028,1.07157829756511,-0.261893963804217,0.400159176039653,0.769592624055362,1.49206217928869
"atx_fadb8da1a816","Bonaparte's Gull","did_late_egg","Late egg",15,28,"disjoint_period",0.359243858422572,0.203320208201018,1.43224602424569,-0.0392637496514233,0.757751466496567,0.961497081180687,2.13347363618475
"atx_fc0a9b777dcd","Bald Eagle","did_late_egg","Late egg",15,28,"disjoint_period",-0.0113338653311838,0.00883119755148654,0.988730120955026,-0.0286430125320974,0.00597528186972982,0.971763309876582,1.00599316947652
"atx_v2_000002","Black Oystercatcher","did_late_egg","Late egg",15,28,"disjoint_period",0.0288464323729175,0.0234254164600802,1.02926652032074,-0.0170673838888397,0.0747602486346747,0.983077438822126,1.0776257576641
"atx_v2_000003","Dunlin","did_late_egg","Late egg",15,28,"disjoint_period",0.00551098324713576,0.0812350011149822,1.00552619664941,-0.153709618938229,0.164731585432501,0.85752099271773,1.17907659489922
"atx_v2_000006","Black-bellied Plover","did_late_egg","Late egg",15,28,"disjoint_period",0.0359048864243698,0.0612959462300853,1.03655725113562,-0.0842351681865974,0.156044941035337,0.919215060536083,1.16887873252992
"atx_v2_000007","Common Raven","did_late_egg","Late egg",15,28,"disjoint_period",0.0148112987305949,0.0093699784052329,1.01492152956386,-0.00355385894366158,0.0331764564048514,0.996452448538854,1.0337329319454
"atx_04afbeb21fb0","Hooded Merganser","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.00857087737207889,0.0196523865182074,1.0086077125028,-0.0299478002036076,0.0470895549477654,0.970496191929936,1.04821587779457
"atx_04cf65098f13","Red-throated Loon","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.014048234380549,0.0902679579009781,1.01414737452917,-0.162876963105368,0.190973431866466,0.849695725906972,1.21042729286015
"atx_08bb40b40c0a","Ring-billed Gull","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",-0.180405787943444,0.06222551633777,0.834931337590069,-0.302367799965473,-0.0584437759214148,0.739066186376311,0.943231271217965
"atx_1328b44be502","Black Scoter","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.111951276228528,0.0699155297104063,1.11845836380769,-0.0250831620038683,0.248985714460924,0.975228806674144,1.28272370853926
"atx_136b0e66254b","Common Murre","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",-0.0966784232932358,0.106970557224851,0.907847901935859,-0.306340715453944,0.112983868867472,0.736135763892384,1.11961387216316
"atx_15dd5efcd8d6","Black Turnstone","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.136510600172294,0.0664762594132479,1.14626702833936,0.0062171317223281,0.26680406862226,1.0062364981996,1.30578457709385
"atx_1930f23cc4f8","Surf Scoter","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.221152713161695,0.0362461411120929,1.24751392781415,0.150110276581993,0.292195149741397,1.16196237290216,1.33936436874736
"atx_3083477933a8","White-winged Scoter","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.268018503982044,0.054782388902801,1.30737133136676,0.160645021732554,0.375391986231534,1.17426805518086,1.45556186301639
"atx_35518e24dfdd","Common Merganser","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.103538791528342,0.0196113074646141,1.10908881578084,0.0651006288976984,0.141976954158986,1.06726641682379,1.15255008674488
"atx_35707a9578d5","Pelagic Cormorant","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.0373322834117361,0.0228685124918663,1.03803788630882,-0.00749000107232185,0.082154567895794,0.992537979084993,1.08562359941716
"atx_40f730f5ad72","Long-tailed Duck","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.400303996693646,0.0569802461085694,1.49227827635657,0.28862271432085,0.511985279066442,1.33458811254851,1.66860054660109
"atx_4ae57d328ec6","Greater Scaup","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.161335811424524,0.05950896416055,1.17507950768824,0.044698241669846,0.277973381179202,1.04571225990828,1.32045104789146
"atx_59441ff7abde","Brant","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.0492486024295331,0.0553873165054969,1.05048147052693,-0.0593105379212408,0.157807742780307,0.94241406840636,1.1709410511947
"atx_5a9a3495d0ea","Western Gull","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.0764979001886197,0.0393888663111126,1.07949992358856,-0.000704277781161,0.1537000781584,0.999295970164225,1.16614108314297
"atx_6b4cfd1ab927","Horned Grebe","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",-0.0227635060824944,0.0218298534565386,0.977493627737489,-0.0655500188573101,0.0200230066923213,0.936552200317164,1.02022481175509
"atx_725074cbfcb6","Glaucous-winged Gull","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.194281339063518,0.0150578346766878,1.21443790372088,0.16476798309721,0.223794695029826,1.17911951131481,1.25081419469463
"atx_7571c026ae99","American Herring Gull","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",-0.0429555415982351,0.0503426489848861,0.957953978223159,-0.141627133608612,0.0557160504121417,0.867944823612816,1.05729742194182
"atx_7b80ddaff058","Great Blue Heron","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.0398280771574369,0.0137355846346274,1.0406318504265,0.0129063312735672,0.0667498230413066,1.01298997743469,1.06902799854394
"atx_7d980a7c8c37","Northern Pintail","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.0811177249399882,0.0417950054855434,1.08449856158001,-0.000800485811676868,0.163035935691653,0.999199834491619,1.17707898807602
"atx_815c98107028","Mallard","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.104744175913395,0.0152045227624563,1.11042650017099,0.0749433112989806,0.134545040527809,1.07782304876418,1.1440161849348
"atx_82312e6f2848","Common Goldeneye","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.202438867730461,0.0206552294517789,1.2243852333859,0.161954618004974,0.242923117455948,1.17580687964822,1.27497059736712
"atx_8608f2ed61cf","Pigeon Guillemot","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",-0.00495706877083394,0.0381329733357651,0.995055197218412,-0.0796976965089335,0.0697835589672657,0.923395449865661,1.07227607159578
"atx_86eda7ed9025","Red-necked Grebe","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.0170229005107442,0.0297382729432663,1.01716861573934,-0.0412641144580577,0.0753099154795461,0.959575658671503,1.07821825563759
"atx_87b306550dba","Harlequin Duck","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.200621581312004,0.023754665742441,1.22216219529058,0.15406243645682,0.247180726167188,1.16656372061004,1.28041049555047
"atx_98ca0000b734","Brandt's Cormorant","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.0659159978595109,0.065892277948316,1.06813698760401,-0.0632328669191885,0.19506486263821,0.938724850271192,1.21538981732312
"atx_99238953638b","Bufflehead","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.0944797594162449,0.0139126867987462,1.09908691674706,0.0672108932907023,0.121748625541787,1.06952100919738,1.12947014614616
"atx_9ae1aa9b7fdf","Common Loon","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.0135744520121268,0.017497254060475,1.01366700318886,-0.0207201659464042,0.0478690699706578,0.979493021725147,1.04903329637219
"atx_a113baee5693","American Wigeon","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.104459483474141,0.0237245311626339,1.11011041513769,0.0579594023953786,0.150959564552903,1.05967197469316,1.16294963274273
