"analysis_version","stage","analysis_taxon_id","species","analysis_role","outcome","engine","n","converged","singular_fit","rank_deficient","convergence_message","maximum_absolute_gradient","event_block_variance","observer_variance","location_variance","residual_variance","status","analysis_variant","offset_days"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000002","Black Oystercatcher","core_species","conditional_positive_numeric_count","lme4_lmer_REML",13626,TRUE,FALSE,FALSE,"",0.00170237399288453,0.0246312552588275,0.0198799841969103,0.112480217393035,0.449800134659976,"completed","real_start_anchor_s2_detectability",
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000003","Dunlin","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.857571583059087,0.33196042409548,11.1755879755528,,"completed","real_start_anchor_s2_detectability",
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000003","Dunlin","core_species","conditional_positive_numeric_count","lme4_lmer_REML",5908,TRUE,FALSE,FALSE,"",0.00946190994000062,0.608409115622353,0.0790144497987949,0.630028183782166,2.02862067340302,"completed","real_start_anchor_s2_detectability",
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000006","Black-bellied Plover","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,1.28447273396884,0.411062501653693,13.6113303953092,,"completed","real_start_anchor_s2_detectability",
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000006","Black-bellied Plover","core_species","conditional_positive_numeric_count","lme4_lmer_REML",3973,TRUE,FALSE,FALSE,"",0.00195786014955956,0.223975347994329,0.0257491128726511,0.204713803924032,0.964562973033105,"completed","real_start_anchor_s2_detectability",
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000007","Common Raven","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.465064485735878,0.600830222049962,1.45765548479487,,"completed","real_start_anchor_s2_detectability",
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000007","Common Raven","core_species","conditional_positive_numeric_count","lme4_lmer_REML",60940,TRUE,FALSE,FALSE,"",0.00186082615982741,0.0153095982750732,0.0379639629146842,0.093355743920261,0.28239655866349,"completed","real_start_anchor_s2_detectability",
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000011","Glaucous Gull","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.71765671472357,0.429749438323699,6.36295203086934,,"completed","real_start_anchor_s2_detectability",
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000011","Glaucous Gull","core_species","conditional_positive_numeric_count","lme4_lmer_REML",185,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","real_start_anchor_s2_detectability",
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_04afbeb21fb0","Hooded Merganser","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.130858782713676,0.2020396219079,5.11581952798542,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_04afbeb21fb0","Hooded Merganser","core_species","conditional_positive_numeric_count","lme4_lmer_REML",20340,TRUE,FALSE,FALSE,"",0.0126372833619826,0.0122475490521708,0.0188445205729235,0.0710640117330716,0.415861446274059,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_04cf65098f13","Red-throated Loon","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.172800351048319,1.17295594789717,6.98645113859982,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_04cf65098f13","Red-throated Loon","core_species","conditional_positive_numeric_count","lme4_lmer_REML",1488,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_08bb40b40c0a","Ring-billed Gull","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,1.21181862545834,0.870648781427234,4.00638647799777,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_08bb40b40c0a","Ring-billed Gull","core_species","conditional_positive_numeric_count","lme4_lmer_REML",4549,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_1328b44be502","Black Scoter","core_species","checklist_reporting","lme4_glmer_nAGQ0",217178,TRUE,FALSE,FALSE,"",,2.13097991617441,0.417904052098866,9.37874645788843,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_1328b44be502","Black Scoter","core_species","conditional_positive_numeric_count","lme4_lmer_REML",1684,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_136b0e66254b","Common Murre","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,1.20505953937797,1.60300534333757,13.201005975676,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_136b0e66254b","Common Murre","core_species","conditional_positive_numeric_count","lme4_lmer_REML",2023,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_15dd5efcd8d6","Black Turnstone","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,1.7800496177004,0.319940568752522,12.0499621335592,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_15dd5efcd8d6","Black Turnstone","core_species","conditional_positive_numeric_count","lme4_lmer_REML",4421,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_1812dd827ede","Surfbird","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.135066848032164,0.27571065145187,17.7017300648275,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_1812dd827ede","Surfbird","core_species","conditional_positive_numeric_count","lme4_lmer_REML",1063,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_1930f23cc4f8","Surf Scoter","core_species","checklist_reporting","lme4_glmer_nAGQ0",217183,TRUE,FALSE,FALSE,"",,0.773114019383898,0.749685491096088,11.7128102383327,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_1930f23cc4f8","Surf Scoter","core_species","conditional_positive_numeric_count","lme4_lmer_REML",16632,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_3083477933a8","White-winged Scoter","core_species","checklist_reporting","lme4_glmer_nAGQ0",217199,TRUE,FALSE,FALSE,"",,0.893563715207638,0.787616159340771,10.1184037189388,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_3083477933a8","White-winged Scoter","core_species","conditional_positive_numeric_count","lme4_lmer_REML",4706,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_35518e24dfdd","Common Merganser","core_species","checklist_reporting","lme4_glmer_nAGQ0",217093,TRUE,FALSE,FALSE,"",,0.194887341413996,0.228751835659109,4.00300544379465,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_35518e24dfdd","Common Merganser","core_species","conditional_positive_numeric_count","lme4_lmer_REML",27776,TRUE,FALSE,FALSE,"",0.021523010218516,0.0441493088082512,0.0261360100573962,0.1542165424603,0.796827506568993,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_35707a9578d5","Pelagic Cormorant","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.0891515124635777,0.972067641621525,11.6720740802937,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_35707a9578d5","Pelagic Cormorant","core_species","conditional_positive_numeric_count","lme4_lmer_REML",18881,TRUE,FALSE,FALSE,"",0.0129131149151362,0.0224345901394507,0.0998297468070021,0.255181988782983,0.594508036546672,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_40f730f5ad72","Long-tailed Duck","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,1.72878647067645,0.996441462355399,11.5348392832604,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_40f730f5ad72","Long-tailed Duck","core_species","conditional_positive_numeric_count","lme4_lmer_REML",2946,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_4ae57d328ec6","Greater Scaup","core_species","checklist_reporting","lme4_glmer_nAGQ0",216227,TRUE,FALSE,FALSE,"",,0.497843744366447,0.804707500403581,6.64240588925091,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_4ae57d328ec6","Greater Scaup","core_species","conditional_positive_numeric_count","lme4_lmer_REML",4514,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_59441ff7abde","Brant","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,3.32769372616775,0.363309678392551,11.6533670236478,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_59441ff7abde","Brant","core_species","conditional_positive_numeric_count","lme4_lmer_REML",3796,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_5a9a3495d0ea","Western Gull","core_species","checklist_reporting","lme4_glmer_nAGQ0",216824,TRUE,FALSE,FALSE,"",,1.4829895730531,1.28314357433276,7.2038459207565,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_5a9a3495d0ea","Western Gull","core_species","conditional_positive_numeric_count","lme4_lmer_REML",712,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_6b4cfd1ab927","Horned Grebe","core_species","checklist_reporting","lme4_glmer_nAGQ0",217142,TRUE,FALSE,FALSE,"",,1.64640707023282,0.953543764327002,10.7694211085301,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_6b4cfd1ab927","Horned Grebe","core_species","conditional_positive_numeric_count","lme4_lmer_REML",13054,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_6cbe5bbd310c","Rhinoceros Auklet","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,1.99369173763262,1.14460480707538,16.2287259511035,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_6cbe5bbd310c","Rhinoceros Auklet","core_species","conditional_positive_numeric_count","lme4_lmer_REML",1816,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_725074cbfcb6","Glaucous-winged Gull","core_species","checklist_reporting","lme4_glmer_nAGQ0",217037,TRUE,FALSE,FALSE,"",,0.185161269786998,2.1358789641204,4.8750251155271,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_725074cbfcb6","Glaucous-winged Gull","core_species","conditional_positive_numeric_count","lme4_lmer_REML",85053,TRUE,FALSE,FALSE,"",0.0243743124883622,0.0384028859370335,0.295209465281042,0.586495167981803,0.931183721619057,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_7571c026ae99","American Herring Gull","core_species","checklist_reporting","lme4_glmer_nAGQ0",217179,TRUE,FALSE,FALSE,"",,0.38094872113303,2.05443688053311,3.69923106609598,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_7571c026ae99","American Herring Gull","core_species","conditional_positive_numeric_count","lme4_lmer_REML",1851,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_7b80ddaff058","Great Blue Heron","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.0212287584323332,0.203308594404075,3.10682071570295,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_7b80ddaff058","Great Blue Heron","core_species","conditional_positive_numeric_count","lme4_lmer_REML",50285,TRUE,FALSE,FALSE,"",0.026783236535266,0.0222702641248337,0.0340939126260425,0.125103706581853,0.441447546440667,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_7d980a7c8c37","Northern Pintail","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.166756706989547,0.37899119378352,11.6698644198365,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_7d980a7c8c37","Northern Pintail","core_species","conditional_positive_numeric_count","lme4_lmer_REML",14278,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_815c98107028","Mallard","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.0270433219906577,0.551480835977752,5.04581920734376,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_815c98107028","Mallard","core_species","conditional_positive_numeric_count","lme4_lmer_REML",81526,TRUE,FALSE,FALSE,"",0.0401283614337444,0.00538797711376849,0.130581889406948,0.75648599339747,0.879746228920071,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_82312e6f2848","Common Goldeneye","core_species","checklist_reporting","lme4_glmer_nAGQ0",216892,TRUE,FALSE,FALSE,"",,0.321250158555982,0.636924911575142,7.52079383574122,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_82312e6f2848","Common Goldeneye","core_species","conditional_positive_numeric_count","lme4_lmer_REML",21195,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_8608f2ed61cf","Pigeon Guillemot","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.4408714267309,0.869611089170305,11.4829393850277,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_8608f2ed61cf","Pigeon Guillemot","core_species","conditional_positive_numeric_count","lme4_lmer_REML",6342,TRUE,FALSE,FALSE,"",0.0268203621089924,0.0315505187871989,0.0668842743841003,0.155074241961822,0.526964481564843,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_86eda7ed9025","Red-necked Grebe","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,1.28482367354164,1.20763524564235,9.39471584788448,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_86eda7ed9025","Red-necked Grebe","core_species","conditional_positive_numeric_count","lme4_lmer_REML",8109,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_87b306550dba","Harlequin Duck","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,1.73992116870654,0.451995833941383,14.5809640918453,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_87b306550dba","Harlequin Duck","core_species","conditional_positive_numeric_count","lme4_lmer_REML",12030,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_98ca0000b734","Brandt's Cormorant","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.317029653298293,1.37831778022774,10.6240471133659,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_98ca0000b734","Brandt's Cormorant","core_species","conditional_positive_numeric_count","lme4_lmer_REML",2573,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_99238953638b","Bufflehead","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.448086641642999,0.503543988033901,8.03916520934897,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_99238953638b","Bufflehead","core_species","conditional_positive_numeric_count","lme4_lmer_REML",50039,TRUE,FALSE,FALSE,"",0.136722519528121,0.0908932331488292,0.0939809973028481,0.516889854348872,0.664811013381521,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_9ae1aa9b7fdf","Common Loon","core_species","checklist_reporting","lme4_glmer_nAGQ0",217199,TRUE,FALSE,FALSE,"",,1.56729353995641,0.642362129199635,7.5510602012907,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_9ae1aa9b7fdf","Common Loon","core_species","conditional_positive_numeric_count","lme4_lmer_REML",15359,TRUE,FALSE,FALSE,"",0.0196775181393605,0.031750121985977,0.0786116613590399,0.0924817394987795,0.38964160446111,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_a113baee5693","American Wigeon","core_species","checklist_reporting","lme4_glmer_nAGQ0",217190,TRUE,FALSE,FALSE,"",,0.0426810754054751,0.38094398623071,7.35358310708814,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_a113baee5693","American Wigeon","core_species","conditional_positive_numeric_count","lme4_lmer_REML",34665,TRUE,FALSE,FALSE,"",0.0272750912699848,0.0340109556178614,0.126720503570767,0.675361761555033,1.19756001382634,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_a444854c6b66","Double-crested Cormorant","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.186013895403168,0.588570843352015,6.10826848962479,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_a444854c6b66","Double-crested Cormorant","core_species","conditional_positive_numeric_count","lme4_lmer_REML",29011,TRUE,FALSE,FALSE,"",0.0314436329063028,0.00748815393837092,0.0829467355158497,0.206384285898389,0.719205033930789,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_aa5353f6d6d2","Iceland Gull","core_species","checklist_reporting","lme4_glmer_nAGQ0",217184,TRUE,FALSE,FALSE,"",,0.82868158693785,1.775186017451,4.68275692976582,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_aa5353f6d6d2","Iceland Gull","core_species","conditional_positive_numeric_count","lme4_lmer_REML",4317,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_acf526bb8010","Marbled Murrelet","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.403734766530458,0.967870213690332,10.8992445675774,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_acf526bb8010","Marbled Murrelet","core_species","conditional_positive_numeric_count","lme4_lmer_REML",3103,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_b3d3ea90f9cb","Canada Goose","core_species","checklist_reporting","lme4_glmer_nAGQ0",217083,TRUE,FALSE,FALSE,"",,0.0615643124274874,0.323982500916669,3.37292498679002,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_b3d3ea90f9cb","Canada Goose","core_species","conditional_positive_numeric_count","lme4_lmer_REML",68271,TRUE,FALSE,FALSE,"",0.053258117986843,0.0143206433138047,0.0651997812184123,0.425597161517765,1.04364934949687,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_c12b832d2b03","California Gull","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.320295505201684,1.12526059244375,5.43883380321263,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_c12b832d2b03","California Gull","core_species","conditional_positive_numeric_count","lme4_lmer_REML",6644,TRUE,FALSE,FALSE,"",0.00239973815041594,0.243621401582847,0.211102686960491,0.430114291841074,1.75419331392522,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_c2d1fbbaf6d3","Red-breasted Merganser","core_species","checklist_reporting","lme4_glmer_nAGQ0",217092,TRUE,FALSE,FALSE,"",,0.754806597816632,0.731606869756619,7.98989237547436,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_c2d1fbbaf6d3","Red-breasted Merganser","core_species","conditional_positive_numeric_count","lme4_lmer_REML",13364,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_c34f23342a55","Pacific Loon","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,1.96371337271782,1.0446457817729,9.53420956406717,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_c34f23342a55","Pacific Loon","core_species","conditional_positive_numeric_count","lme4_lmer_REML",6049,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_c9db024faf12","American Crow","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.651885934423522,0.874662017111053,2.60046596284499,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_c9db024faf12","American Crow","core_species","conditional_positive_numeric_count","lme4_lmer_REML",112180,TRUE,FALSE,FALSE,"",0.183251977432519,0.0328611074520061,0.113983828371284,0.215865367858169,0.688487564272301,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_d002764a39e8","Lesser Scaup","core_species","checklist_reporting","lme4_glmer_nAGQ0",216290,TRUE,FALSE,FALSE,"",,0.167484480973006,0.508517017354111,9.34501208594283,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_d002764a39e8","Lesser Scaup","core_species","conditional_positive_numeric_count","lme4_lmer_REML",9378,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_d7dd9536145c","Barrow's Goldeneye","core_species","checklist_reporting","lme4_glmer_nAGQ0",216814,TRUE,FALSE,FALSE,"",,0.694870365310029,0.665241809901892,9.78263574626813,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_d7dd9536145c","Barrow's Goldeneye","core_species","conditional_positive_numeric_count","lme4_lmer_REML",10960,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_e0e678a61ad7","Short-billed Gull","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.456360355209099,1.35285724401995,6.63665580709162,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_e0e678a61ad7","Short-billed Gull","core_species","conditional_positive_numeric_count","lme4_lmer_REML",22003,TRUE,FALSE,FALSE,"",0.0117340823635459,0.184541624970506,0.318398305288774,0.539829240374255,1.68407551115786,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_ebf17f77fb66","Western Grebe","core_species","checklist_reporting","lme4_glmer_nAGQ0",217186,TRUE,FALSE,FALSE,"",,0.113651416683203,0.714467239702179,6.94558050446456,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_ebf17f77fb66","Western Grebe","core_species","conditional_positive_numeric_count","lme4_lmer_REML",1346,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_fadb8da1a816","Bonaparte's Gull","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.929854819599375,0.389611529661624,9.18772334051915,,"completed","placebo_offset_p90_s2_detectability",90
