"analysis_version","stage","analysis_taxon_id","species","analysis_role","outcome","comparison","primary_comparison","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","q_value","n","full_fixed_effect_covariance_used","status","multiplicity_family","analysis_variant"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_aa5353f6d6d2","Iceland Gull","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.211970884004114,0.0517237826450887,0.110594132875562,0.313347635132665,1.23611189392573,1.11694148501748,1.36799701219866,4.16497922277227e-05,0.000147376187882711,4317,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_acf526bb8010","Marbled Murrelet","core_species","checklist_reporting","active_minus_pre14",TRUE,-0.0419748373449068,0.103273453803396,-0.244387087358624,0.16043741266881,0.958893908585614,0.783184414793999,1.17402429179396,0.684416668265777,0.859908121667258,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_acf526bb8010","Marbled Murrelet","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0576663553082974,0.0751768208024101,-0.0896775059366479,0.205010216553243,1.05936148640378,0.914225970183428,1.22753760610242,0.44303616972964,0.582276108787527,3103,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_b3d3ea90f9cb","Canada Goose","core_species","checklist_reporting","active_minus_pre14",TRUE,-0.0227235200069553,0.0272602179616527,-0.0761525654225065,0.0307055254085959,0.977532714652988,0.926674817239078,1.03118180233262,0.404518784950762,0.600649104926889,217083,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_b3d3ea90f9cb","Canada Goose","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0633909933582284,0.0178338518073467,0.0284372861102044,0.0983447006062525,1.06544333907081,1.02884548590882,1.10334304258293,0.000378652718895234,0.00116120167127872,68271,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_c12b832d2b03","California Gull","core_species","checklist_reporting","active_minus_pre14",TRUE,0.272828325804866,0.0420698625299382,0.190372910411636,0.355283741198096,1.31367470141827,1.20970062351338,1.42658537790469,8.86581297914241e-11,2.17212417988989e-09,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_c12b832d2b03","California Gull","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.165036430789761,0.0410485605664621,0.0845827304622844,0.245490131117238,1.1794360857168,1.08826287299846,1.27824766865214,5.80705871290997e-05,0.000190803357709899,6644,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_c2d1fbbaf6d3","Red-breasted Merganser","core_species","checklist_reporting","active_minus_pre14",TRUE,-0.021000495578209,0.0389213868258803,-0.0972850119852861,0.0552840208288682,0.979218479289999,0.907297378651923,1.05684073683506,0.589499230450798,0.813470196934854,217092,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_c2d1fbbaf6d3","Red-breasted Merganser","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.130572049677819,0.0281768569498039,0.0753464248586663,0.185797674496972,1.13948003610551,1.07825762143527,1.20417859968816,3.58636566540468e-06,1.64972820608615e-05,13364,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_c34f23342a55","Pacific Loon","core_species","checklist_reporting","active_minus_pre14",TRUE,-0.0714596604280688,0.0524191006927749,-0.174199209887886,0.0312798890317486,0.931033834343676,0.840129518879965,1.03177424577143,0.172807812660182,0.291544437530095,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_c34f23342a55","Pacific Loon","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.161345982943793,0.0558387059260497,0.0519041303854123,0.270787835502174,1.17509146009288,1.05327476062754,1.3109968938784,0.00385854080177953,0.00986071538232545,6049,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_c9db024faf12","American Crow","core_species","checklist_reporting","active_minus_pre14",TRUE,0.0335082002212425,0.0249057817282013,-0.0153062349728478,0.0823226354153328,1.03407592334286,0.984810310062101,1.08580607281616,0.17849659440618,0.291544437530095,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_c9db024faf12","American Crow","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0117134882967694,0.011838502621655,-0.0114895504725574,0.0349165270660963,1.01178235984681,0.988576202348096,1.03553326619198,0.322447901232494,0.478471079248217,112180,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_d002764a39e8","Lesser Scaup","core_species","checklist_reporting","active_minus_pre14",TRUE,0.276064602669305,0.0714718536452609,0.135982343616276,0.416146861722334,1.31793300326714,1.1456616651743,1.51610851082852,0.000112203197273964,0.000785422380917748,216290,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_d002764a39e8","Lesser Scaup","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,-0.00246883791727286,0.0573107550443827,-0.11479585373106,0.109858177896514,0.997534207156611,0.891548131554787,1.11611976878045,0.965639283986088,0.965639283986088,9378,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_d7dd9536145c","Barrow's Goldeneye","core_species","checklist_reporting","active_minus_pre14",TRUE,0.0313377743813633,0.0445067011453943,-0.0558937569342971,0.118569305697024,1.03183397211299,0.945639598203553,1.12588490163595,0.48136201989028,0.693727616900697,216814,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_d7dd9536145c","Barrow's Goldeneye","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0273368702050714,0.0396625592164481,-0.050400317393854,0.105074057803997,1.02771395066607,0.950848707025539,1.11079287019034,0.490674661769637,0.593974590563245,10960,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_e0e678a61ad7","Short-billed Gull","core_species","checklist_reporting","active_minus_pre14",TRUE,0.226711170280569,0.0333958345141082,0.161256537399257,0.292165803161881,1.25446748811714,1.17498635809788,1.33932506356115,1.13221996570937e-11,5.54787783197591e-10,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_e0e678a61ad7","Short-billed Gull","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.270222775072268,0.0283674502932311,0.214623594164305,0.325821955980231,1.31025631066678,1.23939529353422,1.38516872590877,1.63769054184831e-21,3.76668824625112e-20,22003,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_ebf17f77fb66","Western Grebe","core_species","checklist_reporting","active_minus_pre14",TRUE,-0.253554463435042,0.11854265082088,-0.485893789675873,-0.0212151371942102,0.77603747810737,0.615147138821027,0.979008320808371,0.0324413165734001,0.0993515320060377,217186,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_ebf17f77fb66","Western Grebe","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0629635782824373,0.175395572029443,-0.280805425943072,0.406732582507946,1.06498804983096,0.755175258699798,1.5019024169774,0.719609727677808,0.802519802800934,1346,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_fadb8da1a816","Bonaparte's Gull","core_species","checklist_reporting","active_minus_pre14",TRUE,0.336376032918154,0.0986924972679841,0.142942292728588,0.529809773107721,1.39986532129412,1.15366322498821,1.69860915674235,0.00065363172087375,0.00400349429035172,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_fadb8da1a816","Bonaparte's Gull","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.223967927781493,0.156485369803929,-0.0827377611416384,0.530673616704625,1.2510308954487,0.920592530702945,1.70007712334153,0.152361796390191,0.280345705357951,4025,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_fc0a9b777dcd","Bald Eagle","core_species","checklist_reporting","active_minus_pre14",TRUE,0.0624859339098151,0.023815279410026,0.0158088439844057,0.109163023835224,1.06447948574811,1.01593446485907,1.11534416320421,0.00869612202281213,0.0304364270798424,217199,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_fc0a9b777dcd","Bald Eagle","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0757285506923851,0.00822811159344279,0.0596017483084608,0.0918553530763094,1.07866973026152,1.06141375253936,1.09620624775098,3.46035383698689e-20,5.3058758833799e-19,83359,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000002","Black Oystercatcher","core_species","checklist_reporting","active_minus_pre14",TRUE,-0.0467267515146649,0.0424329286486476,-0.129893763424572,0.0364402603952422,0.954348136148226,0.878188721727401,1.03711234548547,0.270813616010433,0.414683349515975,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000002","Black Oystercatcher","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,-0.00803768254451752,0.0216077093699942,-0.0503880146981149,0.0343126496090798,0.991994533254588,0.950860405099834,1.03490811977145,0.70990612722032,0.802519802800934,13626,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000003","Dunlin","core_species","checklist_reporting","active_minus_pre14",TRUE,0.0108881622926016,0.0566922503561099,-0.100226606607902,0.122002931193105,1.01094765405425,0.904632399128153,1.12975741331261,0.847697297562737,0.865357657928627,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000003","Dunlin","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,-0.0141961272729741,0.0709789395506664,-0.153312292453126,0.124920037907178,0.985904162604948,0.85786177621634,1.13305784776758,0.84147684183527,0.879725789191419,5908,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000006","Black-bellied Plover","core_species","checklist_reporting","active_minus_pre14",TRUE,-0.0209710549928978,0.0657562356827069,-0.149850908689931,0.107908798704135,0.979247308479549,0.860836310071328,1.11394614742144,0.749786297799252,0.864731240964312,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000006","Black-bellied Plover","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,-0.0402332364119621,0.0559064652861765,-0.149807894875807,0.0693414220518826,0.960565374201953,0.860873338720727,1.07180208355258,0.471738880878815,0.593974590563245,3973,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000007","Common Raven","core_species","checklist_reporting","active_minus_pre14",TRUE,-0.0735565829944052,0.0244564174846527,-0.1214902804552,-0.0256228855336103,0.92908357397353,0.885599660932616,0.974702594757551,0.0026326769703592,0.0129001171547601,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000007","Common Raven","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,-0.000939930128188753,0.00912164781866126,-0.0188180313324232,0.0169381710760457,0.999060511467767,0.981357922389691,1.0170824352686,0.917928132470909,0.938326535414707,60940,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000011","Glaucous Gull","core_species","checklist_reporting","active_minus_pre14",TRUE,0.37803925732187,0.190933870510985,0.00381574769150544,0.752262766952235,1.45942023468112,1.00382303692507,2.12179571801926,0.047709300065419,0.120706386489252,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000011","Glaucous Gull","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,,,,,,,,,,185,TRUE,"failed_insufficient_support","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
