"analysis_version","analysis_taxon_id","species","outcome","component","comparison","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","q_value","n","full_fixed_effect_covariance_used","status"
"post_stage4a_stage3_dose_v1","atx_7d980a7c8c37","Northern Pintail","checklist_reporting","between_location","dose_did_active_minus_pre",0.197174137721535,0.0467782250495925,0.105490501363624,0.288857774079445,1.21795611434304,1.11125554906034,1.33490185738101,2.49685479875276e-05,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_7d980a7c8c37","Northern Pintail","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.0198947264083055,0.0272006623935829,-0.0334175922387501,0.073207045055361,1.02009394542045,0.967134607345387,1.07595328466189,0.464531230022555,0.758734342370173,14278,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_7d980a7c8c37","Northern Pintail","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.0573455779931898,0.0344838396584153,-0.0102415057859581,0.124932661772338,1.05902172176775,0.989810759855957,1.13307215142736,0.0963185153763628,,14278,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_815c98107028","Mallard","checklist_reporting","within_location","dose_did_active_minus_pre",-0.033314636415463,0.0226546138644795,-0.0777168636735047,0.0110875908425786,0.967234184611058,0.925226354652341,1.01114928598392,0.141414120570179,0.420630422040978,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_815c98107028","Mallard","checklist_reporting","between_location","dose_did_active_minus_pre",0.0040269318611367,0.0330825541180186,-0.0608136827267771,0.0688675464490505,1.00403505084578,0.940998547727572,1.07129430301602,0.903117819735805,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_815c98107028","Mallard","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",-0.00711615388459635,0.0113771562765492,-0.0294149704331167,0.015182662663924,0.992909105985236,0.971013438983222,1.01529850480827,0.53165779075045,0.814100992086626,81526,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_815c98107028","Mallard","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.0598925861741843,0.0159483330709806,0.0286344277416133,0.0911507446067553,1.06172249674488,1.02904833418064,1.09543412359899,0.000173055486657993,,81526,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_82312e6f2848","Common Goldeneye","checklist_reporting","within_location","dose_did_active_minus_pre",0.0298503725558236,0.0260440943809636,-0.0211951144408269,0.0808958595524742,1.03030036120979,0.979027923446787,1.08425797557623,0.25173414401848,0.533661059299963,216892,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_82312e6f2848","Common Goldeneye","checklist_reporting","between_location","dose_did_active_minus_pre",0.104690600358539,0.0376782117541903,0.030842662318452,0.178538538398625,1.11036701004874,1.03132322511541,1.19546895384482,0.00546029786547922,,216892,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_82312e6f2848","Common Goldeneye","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",-0.00420935483759168,0.0156242986660434,-0.0348324175067339,0.0264137078315505,0.995799492078859,0.965767248380471,1.02676564160505,0.787613574414299,0.99684195134258,21195,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_82312e6f2848","Common Goldeneye","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.0844650134768989,0.0215998356876608,0.0421301134571008,0.126799913496697,1.08813477351364,1.04303018218501,1.13518985888708,9.21254595017051e-05,,21195,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_8608f2ed61cf","Pigeon Guillemot","checklist_reporting","within_location","dose_did_active_minus_pre",-0.0490180378708669,0.0444716718995646,-0.136180913126295,0.0381448373845616,0.952163954533148,0.872684738082328,1.03888169088924,0.270361429285751,0.533661059299963,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_8608f2ed61cf","Pigeon Guillemot","checklist_reporting","between_location","dose_did_active_minus_pre",-0.00202940059795241,0.0614768054525241,-0.122521725169475,0.11846292397357,0.997972657243144,0.884686684766544,1.12576513443034,0.973665948349656,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_8608f2ed61cf","Pigeon Guillemot","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.0427395821896145,0.0294423661927686,-0.0149663951678517,0.100445559547081,1.04366607022538,0.985145044680683,1.10566344724674,0.146602999217605,0.594526161865958,6342,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_8608f2ed61cf","Pigeon Guillemot","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.0980709576523999,0.0388639439495865,0.021899027214027,0.174242888090773,1.10304105153519,1.02214057087855,1.19034465125094,0.011621181091515,,6342,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_86eda7ed9025","Red-necked Grebe","checklist_reporting","within_location","dose_did_active_minus_pre",-0.00966114926729348,0.0321235606902876,-0.0726221712754438,0.0532998727408568,0.990385369705842,0.929952126282477,1.0547458872409,0.763605413932241,0.870155006573949,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_86eda7ed9025","Red-necked Grebe","checklist_reporting","between_location","dose_did_active_minus_pre",0.000748437085805621,0.0479287670288139,-0.0931902201140804,0.0946870942856917,1.00074871723473,0.911020189448692,1.09931481941472,0.987541049690492,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_86eda7ed9025","Red-necked Grebe","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",-0.0197364698765906,0.0200100366773665,-0.0589554210935545,0.0194824813403733,0.980457019223568,0.942748794930692,1.01967350339115,0.323971928507509,0.758734342370173,8109,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_86eda7ed9025","Red-necked Grebe","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.0175394723708513,0.0325199312266759,-0.0461984216131529,0.0812773663548554,1.01769419216052,0.954852480023248,1.08467170628497,0.589648610390022,,8109,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_87b306550dba","Harlequin Duck","checklist_reporting","within_location","dose_did_active_minus_pre",0.0511787537158062,0.0334965592791369,-0.0144732960773131,0.116830803508925,1.05251101672399,0.985630938593341,1.12392924871692,0.126542106951377,0.413370882707833,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_87b306550dba","Harlequin Duck","checklist_reporting","between_location","dose_did_active_minus_pre",0.00727034179917707,0.0512119502624413,-0.0931032362932644,0.107643919891619,1.00729683489983,0.911099436912184,1.11365112576292,0.887107076576633,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_87b306550dba","Harlequin Duck","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",-0.0301528330483373,0.0164511090027628,-0.0623964141994951,0.00209074810282054,0.970297228732598,0.939510377707726,1.00209293524062,0.0668211023698759,0.458759995988611,12030,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_87b306550dba","Harlequin Duck","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",-0.0929652689139973,0.0261387058507079,-0.144196190983871,-0.0417343468441234,0.911225147585534,0.865717885353302,0.959124541193252,0.000375666500961221,,12030,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_98ca0000b734","Brandt's Cormorant","checklist_reporting","within_location","dose_did_active_minus_pre",0.00233062931032677,0.0568586419194176,-0.109110261061591,0.113771519682245,1.00233334733798,0.896631548501241,1.12049608433376,0.967303958049467,0.967303958049467,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_98ca0000b734","Brandt's Cormorant","checklist_reporting","between_location","dose_did_active_minus_pre",0.110943479194058,0.0904539089793236,-0.0663429246662804,0.288229883054397,1.11733175257855,0.935809896964339,1.334063947571,0.220003258479086,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_98ca0000b734","Brandt's Cormorant","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",-0.00360462085187463,0.0492460030033738,-0.100125013121039,0.0929157714172894,0.996401867994916,0.90472430855653,1.09736930151438,0.941649981079877,1,2573,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_98ca0000b734","Brandt's Cormorant","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",-0.0729957000364724,0.0830677109394588,-0.235805421755996,0.0898140216830507,0.929604827284051,0.789934363021277,1.09397080993492,0.379537174528385,,2573,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_99238953638b","Bufflehead","checklist_reporting","within_location","dose_did_active_minus_pre",-0.0529779756484001,0.024158047124163,-0.100326877948581,-0.00562907334821917,0.948400900167161,0.90454169497226,0.994386740199374,0.0283092332746089,0.231192071742639,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_99238953638b","Bufflehead","checklist_reporting","between_location","dose_did_active_minus_pre",0.0211619900690769,0.0350108758012899,-0.0474580655686562,0.0897820457068099,1.02138749286777,0.953650463084013,1.09393582970956,0.545550839220406,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_99238953638b","Bufflehead","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.0206693808070368,0.0110085597554697,-0.000906999835340858,0.0422457614494145,1.02088447183524,0.999093411364681,1.04315081350676,0.0604395246041146,0.458759995988611,50039,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_99238953638b","Bufflehead","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.0531497503713755,0.0149348742797029,0.0238779346695243,0.0824215660732268,1.05458755817378,1.02416529518509,1.08591349763901,0.00037259868958135,,50039,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_9ae1aa9b7fdf","Common Loon","checklist_reporting","within_location","dose_did_active_minus_pre",-0.0270889051819454,0.0278818475686072,-0.0817363222388512,0.0275585118749604,0.973274708512734,0.921514909652801,1.02794176014737,0.331269180344679,0.601192216181084,217199,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_9ae1aa9b7fdf","Common Loon","checklist_reporting","between_location","dose_did_active_minus_pre",0.0568387925239797,0.0440795286256116,-0.0295554960377213,0.143233081085681,1.05848516091969,0.970876996319698,1.15399874560242,0.197238185913125,,217199,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_9ae1aa9b7fdf","Common Loon","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.00573795301271668,0.0131734234224973,-0.0200814824484744,0.0315573884739078,1.00575444659648,0.980118807572735,1.03206060227911,0.663148466999858,0.955713967146854,15359,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_9ae1aa9b7fdf","Common Loon","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.0102357775888954,0.0208604725249994,-0.0306499972605908,0.0511215524383817,1.01028834235432,0.96981495157063,1.0524508134712,0.623654119076757,,15359,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_a113baee5693","American Wigeon","checklist_reporting","within_location","dose_did_active_minus_pre",0.0192944804942593,0.0253901825775793,-0.0304693629186926,0.0690583239072111,1.01948182192846,0.969990149279055,1.07149870131677,0.447303042775855,0.644642620471086,217190,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_a113baee5693","American Wigeon","checklist_reporting","between_location","dose_did_active_minus_pre",0.0486349224687672,0.0353911099232032,-0.0207303783536092,0.118000223291144,1.04983700886614,0.979483018794632,1.12524436262441,0.16937557369246,,217190,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.0187031676770121,0.0178003614492558,-0.0161848996753245,0.0535912350293487,1.01887916745642,0.98394537205491,1.05505324519047,0.293387932968308,0.758734342370173,34665,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.0731691831532764,0.0233661897094074,0.0273722928669074,0.118966073439645,1.07591254779517,1.02775035567459,1.12633170507956,0.00173967500967355,,34665,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","within_location","dose_did_active_minus_pre",0.0584582581319336,0.0300050353357562,-0.000350530481000207,0.117267046744867,1.06020073001195,0.999649530947631,1.12441966221135,0.0513812780455966,0.251343267310706,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","between_location","dose_did_active_minus_pre",-0.111040809631539,0.0391449921832679,-0.187763584485846,-0.0343180347772321,0.894902227553654,0.828810627763141,0.966264150161647,0.00455889467076639,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.016334419312199,0.0185811275086277,-0.0200839213968578,0.0527527600212558,1.01646855528853,0.980116417116469,1.05416898018103,0.379354348776927,0.758734342370173,29011,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",-0.0696835300109181,0.025339706113668,-0.119348441372537,-0.0200186186492995,0.932688941264017,0.887498505682034,0.980180423501307,0.00596000148358674,,29011,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","within_location","dose_did_active_minus_pre",0.104597995611241,0.0329193838931716,0.0400771887873764,0.169118802435105,1.11026418955327,1.04089111621465,1.18426082363661,0.00148602779180724,0.0364076808992773,217184,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","between_location","dose_did_active_minus_pre",0.0496346681189412,0.0474099691569213,-0.0432871639367793,0.142556500174662,1.05088710367554,0.957636351953577,1.15321823614848,0.295134305160358,,217184,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",-0.0260645763054032,0.0338620055956802,-0.0924328877172302,0.0403037351064238,0.974272172679931,0.911710395877201,1.04112695297852,0.441460513124779,0.758734342370173,4317,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",-0.0487753870797594,0.0476763531440094,-0.142219322156231,0.0446685479967119,0.952395025903671,0.867430988786874,1.04568120933124,0.306283273662454,,4317,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_acf526bb8010","Marbled Murrelet","checklist_reporting","within_location","dose_did_active_minus_pre",-0.149387267277207,0.0769286068083958,-0.300164566002506,0.00139003144809141,0.861235521972687,0.740696317219415,1.00139099798959,0.052149828010394,0.251343267310706,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_acf526bb8010","Marbled Murrelet","checklist_reporting","between_location","dose_did_active_minus_pre",-0.205073464222442,0.119707587785918,-0.439696024959007,0.029549096514124,0.814587471178019,0.644232221838404,1.02999000314927,0.086690463108671,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_acf526bb8010","Marbled Murrelet","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.049754838405352,0.0665586185668415,-0.0806976568463963,0.1802073336571,1.05101339666796,0.922472552547261,1.19746561231037,0.45474121452788,0.758734342370173,3103,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_acf526bb8010","Marbled Murrelet","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.0166675439898867,0.100627400044022,-0.1805585359543,0.213893623934074,1.01680722245446,0.834803813228845,1.23849090199606,0.868443227333682,,3103,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_b3d3ea90f9cb","Canada Goose","checklist_reporting","within_location","dose_did_active_minus_pre",-0.00596895501652432,0.0236775283526798,-0.0523760578307027,0.0404381477976541,0.994048823804222,0.94897193140699,1.04126690305951,0.800968662685303,0.891987828899542,217083,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_b3d3ea90f9cb","Canada Goose","checklist_reporting","between_location","dose_did_active_minus_pre",-0.0409294583029431,0.0329984850099164,-0.105605300466764,0.0237463838608779,0.959896840311684,0.899779720633577,1.02403057427384,0.214848347882581,,217083,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_b3d3ea90f9cb","Canada Goose","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",-0.0237734786196457,0.0162358506739875,-0.0555951611990316,0.00804820395974019,0.97650688439395,0.945922004315207,1.0080806778135,0.143123394437849,0.594526161865958,68271,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_b3d3ea90f9cb","Canada Goose","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.0132792106468616,0.0213342723789972,-0.0285351948523406,0.0550936161460638,1.01336777093396,0.971868088790334,1.0566395285659,0.533655477161663,,68271,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_c12b832d2b03","California Gull","checklist_reporting","within_location","dose_did_active_minus_pre",0.0574428014455749,0.0300918185546253,-0.00153607915080487,0.116421682041955,1.059124688521,0.998465100014933,1.12346951918293,0.0562727248322793,0.251343267310706,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_c12b832d2b03","California Gull","checklist_reporting","between_location","dose_did_active_minus_pre",-0.0201868145000375,0.0432856830243003,-0.105025194273883,0.0646515652738079,0.980015575084898,0.900301839849399,1.06678725389436,0.640956129010992,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_c12b832d2b03","California Gull","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",-0.0112027757636476,0.0283519550481332,-0.0667715865492871,0.044366035021992,0.988859741654768,0.935408836897493,1.04536492504046,0.692745185852703,0.969843260193784,6644,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_c12b832d2b03","California Gull","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",-0.0783597270788161,0.041327422463296,-0.159359986680748,0.00264053252311559,0.924631751632044,0.852689346904619,1.00264402179963,0.0579506572123757,,6644,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_c2d1fbbaf6d3","Red-breasted Merganser","checklist_reporting","within_location","dose_did_active_minus_pre",0.0593958468194415,0.0282579746430872,0.00401123424294439,0.114780459395939,1.06119522836525,1.00401929001061,1.12162716783387,0.035560765587096,0.248925359109672,217092,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_c2d1fbbaf6d3","Red-breasted Merganser","checklist_reporting","between_location","dose_did_active_minus_pre",0.0119244792140863,0.0404609773562668,-0.0673775791834873,0.0912265376116599,1.01199585925747,0.934842157751403,1.09551715298938,0.768211182976119,,217092,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_c2d1fbbaf6d3","Red-breasted Merganser","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.0365363567669324,0.0212001223639435,-0.0050151195342389,0.0780878330681038,1.03721201300767,0.994997435181165,1.08121762116055,0.0848156533060093,0.458759995988611,13364,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_c2d1fbbaf6d3","Red-breasted Merganser","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.0346100264749091,0.0285427384825563,-0.0213327129710467,0.0905527659208649,1.03521592326908,0.978893219911194,1.0947792731541,0.225294826421811,,13364,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_c34f23342a55","Pacific Loon","checklist_reporting","within_location","dose_did_active_minus_pre",-0.00426033675029768,0.0357614802955053,-0.074351550163327,0.0658308766627316,0.995748725610178,0.928345276535031,1.06804607037485,0.905170777164983,0.954869562952147,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_c34f23342a55","Pacific Loon","checklist_reporting","between_location","dose_did_active_minus_pre",0.0306527779810101,0.0592651174513472,-0.0855047177631666,0.146810273725187,1.03112741157967,0.918048811907072,1.15813421369431,0.605006432390003,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_c34f23342a55","Pacific Loon","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",-0.0495023560480245,0.037712926796262,-0.123418334320294,0.0244136222242446,0.951702915876046,0.883893822086459,1.02471407476177,0.18931447683493,0.618427290994103,6049,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_c34f23342a55","Pacific Loon","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",-0.0422109372552947,0.0656344032094067,-0.170852003692512,0.0864301291819225,0.958667540543514,0.842946317182942,1.09027518663717,0.520144855331658,,6049,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_c9db024faf12","American Crow","checklist_reporting","within_location","dose_did_active_minus_pre",0.0166819633277896,0.0200562275181604,-0.0226275202735459,0.0559914469291251,1.01682188424709,0.977626562037584,1.05758863806735,0.405544551950952,0.641022033728924,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_c9db024faf12","American Crow","checklist_reporting","between_location","dose_did_active_minus_pre",0.0333123535020751,0.028774695041204,-0.0230850124448082,0.0897097194489583,1.03387342279609,0.977179407831607,1.09385671228583,0.246988057989932,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_c9db024faf12","American Crow","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.00669182714544912,0.0105112202790405,-0.0139097860350374,0.0272934403259356,1.00671426744834,0.986186508044997,1.02766931814261,0.524361603700548,0.814100992086626,112180,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_c9db024faf12","American Crow","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.0205216495144587,0.0138844604883455,-0.00669139298746795,0.0477346920163853,1.02073366639225,0.993330944531779,1.04889233889486,0.13939974128203,,112180,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_d002764a39e8","Lesser Scaup","checklist_reporting","within_location","dose_did_active_minus_pre",0.135543396134413,0.0614236109643815,0.0151553308438254,0.255931461425,1.14515889022528,1.01527075523142,1.29166419608244,0.0273351233369434,0.231192071742639,216290,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_d002764a39e8","Lesser Scaup","checklist_reporting","between_location","dose_did_active_minus_pre",-0.0800089288253132,0.0677226531342141,-0.212742889905871,0.0527250322552449,0.923108104078832,0.808363949031112,1.05413975083545,0.237435729362691,,216290,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.0195913497323435,0.0542416997891933,-0.0867204283147092,0.125903127779396,1.01978451964877,0.916933408420875,1.1341722931726,0.717960308562628,0.977223753321355,9378,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.0451930925329904,0.0558472271200985,-0.0642654612588312,0.154651646324812,1.04622985957945,0.937756028590296,1.1672512740026,0.418384499883961,,9378,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","within_location","dose_did_active_minus_pre",0.0246580867621817,0.040210588221982,-0.0541532179500735,0.103469391474437,1.02496461163702,0.947286954016873,1.10901184762807,0.53972841836267,0.749729746469673,216814,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","between_location","dose_did_active_minus_pre",-0.0170609869167182,0.0621908352339371,-0.138952784143699,0.104830810310263,0.98308372756121,0.870269117989823,1.11052270546838,0.783828868495283,,216814,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.0681692685850055,0.0406596983865991,-0.0115222758749901,0.147860813045001,1.07054650303482,0.988543851323392,1.15935151852475,0.0936244889772676,0.458759995988611,10960,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",-0.146345198538736,0.0635009028374944,-0.270804681086002,-0.0218857159914694,0.863859448689736,0.762765464378598,0.978352038655138,0.021188087451113,,10960,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","within_location","dose_did_active_minus_pre",0.101136552512439,0.0261127568094622,0.0499564896288398,0.152316615396038,1.10642771693292,1.05122535617552,1.16452888584338,0.00010747264746103,0.00526615972559046,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","between_location","dose_did_active_minus_pre",0.0706634023002771,0.0381196278354586,-0.00404969536129218,0.145376499961846,1.07321992170775,0.995958493596976,1.15647490106799,0.063778155728446,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.0177762224399199,0.0202032857889674,-0.0218214900758261,0.057373934955666,1.01793515985424,0.978414876228521,1.05905175283277,0.378930881346151,0.758734342370173,22003,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",-0.0401333171483206,0.030220173215144,-0.0993637682565649,0.0190971339599236,0.960661357982057,0.905413287497752,1.01928065057497,0.184167972185209,,22003,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_ebf17f77fb66","Western Grebe","checklist_reporting","within_location","dose_did_active_minus_pre",-0.0529369946357272,0.0887416879825974,-0.226867507008909,0.120993517737455,0.948439767392874,0.797026375703287,1.12861759634806,0.550821854549147,0.749729746469673,217186,TRUE,"completed_with_rank_deficiency_warning"
