"analysis_version","sensitivity","analysis_taxon_id","species","outcome","comparison","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","q_value","primary_estimate","primary_standard_error","primary_q_value","sign_preserved","status","linked_candidate_events","start_anchor_window_events","positive_dose_scored_events","no_component_events_dropped_before_log","surface_only_status","surface_linked_candidate_events","surface_positive_events","surface_no_component_events_dropped_before_log","index_extent_correlation","index_extent_event_n","length_link_grand_mean"
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_99238953638b","Bufflehead","checklist_reporting","dose_did_active_minus_pre",-0.0626899000208777,0.032784963882942,-0.126947248465891,0.00156744842413511,0.939234685190728,0.880780133874969,1.00156867751351,0.0558564435275949,0.751387684317552,-0.0529779756484001,0.024158047124163,0.231192071742639,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_99238953638b","Bufflehead","conditional_positive_numeric_count","dose_did_active_minus_pre",0.0248340029227615,0.0147230953007197,-0.00402273360760011,0.053690739453123,1.02514493533669,0.99598534674657,1.05515823287897,0.0916537600753533,0.25929083592982,0.0206693808070368,0.0110085597554697,0.458759995988611,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_9ae1aa9b7fdf","Common Loon","checklist_reporting","dose_did_active_minus_pre",-0.000661609941111223,0.0369134089193429,-0.0730105619696229,0.0716873420874005,0.999338608874486,0.929591011661915,1.07431939708815,0.985700044765286,0.99527554165562,-0.0270889051819454,0.0278818475686072,0.601192216181084,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_9ae1aa9b7fdf","Common Loon","conditional_positive_numeric_count","dose_did_active_minus_pre",-0.0197061149025487,0.0170707460408452,-0.053164162331835,0.0137519325267376,0.980486781422649,0.948224336986359,1.01384692529609,0.248344721032987,0.434603261807728,0.00573795301271668,0.0131734234224973,0.955713967146854,FALSE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_a113baee5693","American Wigeon","checklist_reporting","dose_did_active_minus_pre",-0.00733978092280612,0.0339717269635905,-0.0739231422640717,0.0592435804184594,0.992687089488024,0.928743072188051,1.0610336562884,0.828944429675426,0.984508202426608,0.0192944804942593,0.0253901825775793,0.644642620471086,FALSE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","dose_did_active_minus_pre",0.0480073580780942,0.0240650491131733,0.00084072853008707,0.0951739876261013,1.04917837523249,1.00084108204138,1.09985019880506,0.0460538256002704,0.25929083592982,0.0187031676770121,0.0178003614492558,0.758734342370173,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","dose_did_active_minus_pre",0.0650578781774835,0.0395965006037304,-0.0125498369196466,0.142665593274614,1.06722079139107,0.987528583884806,1.15334405116343,0.100378608488234,0.751387684317552,0.0584582581319336,0.0300050353357562,0.251343267310706,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","dose_did_active_minus_pre",-0.0192649523555411,0.0252794293635769,-0.0688117234578762,0.030281818746794,0.980919430895803,0.933502420141546,1.03074497628303,0.446012144820447,0.642782208711821,0.016334419312199,0.0185811275086277,0.758734342370173,FALSE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","dose_did_active_minus_pre",0.0138941310629845,0.0431549419737971,-0.0706880009605736,0.0984762630865427,1.01399110309554,0.931752552683748,1.10348821067936,0.747483595524343,0.984508202426608,0.104597995611241,0.0329193838931716,0.0364076808992773,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","dose_did_active_minus_pre",-0.171943169437569,0.0429446241184669,-0.256113086039374,-0.0877732528357634,0.842027024678168,0.774054429092937,0.915968546448612,6.23239620317741e-05,0.00101795804651898,-0.0260645763054032,0.0338620055956802,0.758734342370173,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_acf526bb8010","Marbled Murrelet","checklist_reporting","dose_did_active_minus_pre",-0.112792105825429,0.102118089375293,-0.312939883171046,0.0873556715201873,0.893336360237586,0.731293874316206,1.09128474960733,0.269364942127399,0.877067903800307,-0.149387267277207,0.0769286068083958,0.251343267310706,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_acf526bb8010","Marbled Murrelet","conditional_positive_numeric_count","dose_did_active_minus_pre",0.0360085026067125,0.0940316407006449,-0.148290126573762,0.220307131787187,1.03666466080535,0.862180937050944,1.2464594991378,0.701764046167566,0.830493847921453,0.049754838405352,0.0665586185668415,0.758734342370173,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_b3d3ea90f9cb","Canada Goose","checklist_reporting","dose_did_active_minus_pre",-0.005179128201234,0.031635366484706,-0.0671833071489833,0.0568250507465153,0.994834260359565,0.935023789081702,1.0584706155521,0.869956897766322,0.984508202426608,-0.00596895501652432,0.0236775283526798,0.891987828899542,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_b3d3ea90f9cb","Canada Goose","conditional_positive_numeric_count","dose_did_active_minus_pre",-0.0302343315276112,0.0221301868109597,-0.0736087006482355,0.0131400375930131,0.970218154206283,0.929035153579232,1.01322674726018,0.17187520064131,0.366168905714095,-0.0237734786196457,0.0162358506739875,0.594526161865958,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_c12b832d2b03","California Gull","checklist_reporting","dose_did_active_minus_pre",-0.00630331045717424,0.0400727241323255,-0.0848444065189414,0.0722377856045929,0.993716513729648,0.918655210044043,1.07491091201852,0.875010958146949,0.984508202426608,0.0574428014455749,0.0300918185546253,0.251343267310706,FALSE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_c12b832d2b03","California Gull","conditional_positive_numeric_count","dose_did_active_minus_pre",-0.111040000793323,0.0368994270191365,-0.183361548800995,-0.0387184527856514,0.894902951385068,0.832467123831019,0.962021525501431,0.0026188417045354,0.0320808108805587,-0.0112027757636476,0.0283519550481332,0.969843260193784,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_c2d1fbbaf6d3","Red-breasted Merganser","checklist_reporting","dose_did_active_minus_pre",0.0954381679592598,0.0377592556557683,0.0214313867909135,0.169444949127606,1.10014079598035,1.0216626883768,1.18464712938004,0.011486353514355,0.562831322203393,0.0593958468194415,0.0282579746430872,0.248925359109672,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_c2d1fbbaf6d3","Red-breasted Merganser","conditional_positive_numeric_count","dose_did_active_minus_pre",0.0493556621570238,0.0279650546529307,-0.00545483778841475,0.104166162102462,1.05059394080731,0.994560012824403,1.10978484377886,0.0775797490162636,0.25929083592982,0.0365363567669324,0.0212001223639435,0.458759995988611,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_c34f23342a55","Pacific Loon","checklist_reporting","dose_did_active_minus_pre",-0.00678039122602251,0.0465644667197469,-0.0980450689560405,0.0844842865039954,0.993242543761229,0.906608042955117,1.08815574536671,0.884226912768071,0.984508202426608,-0.00426033675029768,0.0357614802955053,0.954869562952147,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_c34f23342a55","Pacific Loon","conditional_positive_numeric_count","dose_did_active_minus_pre",-0.0481289867064126,0.0489410734452299,-0.144051728023793,0.0477937546109675,0.953010853418113,0.865842958555618,1.04895429102734,0.325407241954439,0.53149849519225,-0.0495023560480245,0.037712926796262,0.618427290994103,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_c9db024faf12","American Crow","checklist_reporting","dose_did_active_minus_pre",0.0128470108787512,0.0268591331321354,-0.0397959227162007,0.0654899444737031,1.01292988825156,0.960985534459987,1.06768200115508,0.632429078913022,0.984508202426608,0.0166819633277896,0.0200562275181604,0.641022033728924,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_c9db024faf12","American Crow","conditional_positive_numeric_count","dose_did_active_minus_pre",0.0102450381317314,0.0142461922453989,-0.0176769855860844,0.0381670618495471,1.01029769821611,0.982478335772568,1.03890477973557,0.472053303975992,0.656313741947179,0.00669182714544912,0.0105112202790405,0.814100992086626,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_d002764a39e8","Lesser Scaup","checklist_reporting","dose_did_active_minus_pre",-0.0545792061043611,0.0843558460338254,-0.219913626216065,0.110755214007343,0.946883506933691,0.802588117541392,1.11712141770752,0.51762447283645,0.984508202426608,0.135543396134413,0.0614236109643815,0.231192071742639,FALSE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","dose_did_active_minus_pre",-0.0488496007334782,0.088442969278336,-0.222194635204799,0.124495433737843,0.952324347811687,0.800759493178194,1.13257684880563,0.580723089493673,0.769065713113243,0.0195913497323435,0.0542416997891933,0.977223753321355,FALSE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","dose_did_active_minus_pre",0.00375870148777362,0.0538218332816651,-0.101730153326209,0.109247556301756,1.00376577426492,0.903273264070741,1.11543844998245,0.944324194164298,0.984508202426608,0.0246580867621817,0.040210588221982,0.749729746469673,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","dose_did_active_minus_pre",0.0910337364254673,0.0544336443891242,-0.0156542461244771,0.197721718975412,1.09530595634292,0.984467644721098,1.2186232269118,0.0944494197970204,0.25929083592982,0.0681692685850055,0.0406596983865991,0.458759995988611,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","dose_did_active_minus_pre",0.0219187096723397,0.0347367146728841,-0.0461640000277572,0.0900014193724366,1.02216068931571,0.954885348125113,1.09417583674713,0.528043485060007,0.984508202426608,0.101136552512439,0.0261127568094622,0.00526615972559046,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","dose_did_active_minus_pre",-0.0567301416479954,0.0267353835799683,-0.109130530577597,-0.00432975271839406,0.944849010362827,0.896613374397909,0.9956796071474,0.0338450958657524,0.236915671060267,0.0177762224399199,0.0202032857889674,0.758734342370173,FALSE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_ebf17f77fb66","Western Grebe","checklist_reporting","dose_did_active_minus_pre",0.0149575426222989,0.114364505580056,-0.209192769424342,0.23910785466894,1.01506996649185,0.811238838525698,1.27011551708532,0.895942755514688,0.984508202426608,-0.0529369946357272,0.0887416879825974,0.749729746469673,FALSE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","dose_did_active_minus_pre",-0.522798205113759,0.205637996155479,-0.925841271431484,-0.119755138796034,0.59285928289681,0.3961979688012,0.887137635713833,0.0110118362259528,0.107915995014338,-0.414960723354609,0.146385912774574,0.11237702023556,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","dose_did_active_minus_pre",-0.0813992146025613,0.0980822443891789,-0.273636881128208,0.110838451923085,0.92182561173288,0.760608216319219,1.11721440843608,0.406590943669226,0.984508202426608,-0.0729453595609949,0.06644467003003,0.533661059299963,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","dose_did_active_minus_pre",0.040436510423803,0.124708229421156,-0.203987127817421,0.284860148665027,1.0412651981177,0.815472868035379,1.32957607213004,0.745749577725386,0.830493847921453,0.0664396895136064,0.0816492533634674,0.758734342370173,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","dose_did_active_minus_pre",0.0113458231396938,0.0260211304598476,-0.0396546553986256,0.0623463016780132,1.01141043110336,0.961121299898052,1.06433086047848,0.662819713973521,0.984508202426608,0.0360370523505623,0.0196515154947718,0.251343267310706,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","dose_did_active_minus_pre",-0.0112469726266903,0.00850625175563962,-0.0279189197111746,0.00542497445779398,0.988816038121984,0.972467211527211,1.00543971627767,0.186101304535442,0.379956830093194,0.00883659733552753,0.00646003873555861,0.599717035256583,FALSE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_v2_000002","Black Oystercatcher","checklist_reporting","dose_did_active_minus_pre",-0.0284742594779773,0.0418568386322366,-0.110512155703866,0.0535636367479112,0.971927311740524,0.895375446204562,1.05502412793587,0.496328860148111,0.984508202426608,-0.0141693306567957,0.0315048084416627,0.815225287253559,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","dose_did_active_minus_pre",0.00829063487030189,0.0232715765374015,-0.0373208170064725,0.0539020867470762,1.00832509735637,0.963367021243284,1.05538126128358,0.721648982859601,0.830493847921453,-0.0134315085303347,0.0169626703417124,0.758734342370173,FALSE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_v2_000003","Dunlin","checklist_reporting","dose_did_active_minus_pre",0.0862988101492706,0.0500964680846279,-0.0118884630492604,0.184486083347802,1.09013202215466,0.988181925514173,1.20260024499907,0.0849513698871884,0.751387684317552,0.0698719056733248,0.0378426607905706,0.251343267310706,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_v2_000003","Dunlin","conditional_positive_numeric_count","dose_did_active_minus_pre",0.0576378494969147,0.0684106989676826,-0.0764446566369547,0.191720355630784,1.05933128887547,0.926404183193149,1.21133172749998,0.399493126936331,0.611723850621258,0.0895601810208924,0.0509748928288811,0.458759995988611,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_v2_000006","Black-bellied Plover","checklist_reporting","dose_did_active_minus_pre",0.0821182016615538,0.0546550685459072,-0.0250037642609922,0.1892401675841,1.08558412009291,0.975306240714185,1.20833111960293,0.132972933050249,0.814459214932778,0.0709244219834706,0.0409829312261719,0.292340697902397,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_v2_000006","Black-bellied Plover","conditional_positive_numeric_count","dose_did_active_minus_pre",0.0809879739425404,0.0493157079966956,-0.0156690376030769,0.177644985488158,1.08435785593846,0.984453083096693,1.19440121619282,0.100541344544216,0.25929083592982,0.00455486725353315,0.0371111385094365,1,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_v2_000007","Common Raven","checklist_reporting","dose_did_active_minus_pre",0.00500285151440718,0.0267942544471379,-0.0475129221945853,0.0575186252233997,1.00501538667117,0.953598150472152,1.05920499840074,0.851885198004933,0.984508202426608,0.025550894922777,0.0202327273690413,0.462037651632741,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_v2_000007","Common Raven","conditional_positive_numeric_count","dose_did_active_minus_pre",-0.00694244538837021,0.00987847557970628,-0.0263039017467529,0.0124190109700125,0.993081597714132,0.974039032461515,1.01249644711483,0.482189687961193,0.656313741947179,-0.0018301859694181,0.00747975377745035,0.99684195134258,TRUE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_v2_000011","Glaucous Gull","checklist_reporting","dose_did_active_minus_pre",-0.408895240237419,0.185736240017063,-0.77293158129475,-0.0448588991800881,0.664383829368895,0.461657695524388,0.956132383378756,0.0277018239942276,0.678694687858576,0.0632523881769004,0.142131152504976,0.815225287253559,FALSE,"completed_with_rank_deficiency_warning",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
"post_stage4a_stage3_dose_v1","log_length_adjusted","atx_v2_000011","Glaucous Gull","conditional_positive_numeric_count","dose_did_active_minus_pre",,,,,,,,,,,,,,"failed_insufficient_support",950,934,923,11,"non_estimable_insufficient_method_support_68_linked_events",68,56,12,0.876280185728269,11908,7.42290339269504
