"analysis_version","analysis_taxon_id","species","outcome","component","comparison","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","q_value","n","full_fixed_effect_covariance_used","status"
"post_stage4a_stage3_dose_v1","atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","within_location","dose_did_active_minus_pre",0.101136552512439,0.0261127568094622,0.0499564896288398,0.152316615396038,1.10642771693292,1.05122535617552,1.16452888584338,0.00010747264746103,0.00526615972559046,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.0177762224399199,0.0202032857889674,-0.0218214900758261,0.057373934955666,1.01793515985424,0.978414876228521,1.05905175283277,0.378930881346151,0.758734342370173,22003,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_ebf17f77fb66","Western Grebe","checklist_reporting","within_location","dose_did_active_minus_pre",-0.0529369946357272,0.0887416879825974,-0.226867507008909,0.120993517737455,0.948439767392874,0.797026375703287,1.12861759634806,0.550821854549147,0.749729746469673,217186,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",-0.414960723354609,0.146385912774574,-0.701871840236795,-0.128049606472422,0.660366217165371,0.4956566448605,0.87980973380481,0.00458681715247182,0.11237702023556,1346,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","within_location","dose_did_active_minus_pre",-0.0729453595609949,0.06644467003003,-0.203174519784502,0.0572838006625117,0.929651625210968,0.816135797152856,1.05895630025346,0.272276050663246,0.533661059299963,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.0664396895136064,0.0816492533634674,-0.0935899064433755,0.226469285470588,1.06869650852528,0.91065613989092,1.25416408818255,0.415804959461763,0.758734342370173,4025,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000002","Black Oystercatcher","checklist_reporting","within_location","dose_did_active_minus_pre",-0.0141693306567957,0.0315048084416627,-0.075917620542288,0.0475789592286966,0.985930581854353,0.926892560320825,1.04872900468551,0.652889728562404,0.815225287253559,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",-0.0134315085303347,0.0169626703417124,-0.0466777314817168,0.0198147144210474,0.986658291679993,0.954394919471954,1.02001232894188,0.428461276150776,0.758734342370173,13626,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000003","Dunlin","checklist_reporting","within_location","dose_did_active_minus_pre",0.0698719056733248,0.0378426607905706,-0.00429834655535966,0.144042157902009,1.07237080783945,0.99571087811452,1.15493279704229,0.0648371501809671,0.251343267310706,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000003","Dunlin","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.0895601810208924,0.0509748928288811,-0.0103487730395036,0.189469135081288,1.09369315090221,0.989704591268526,1.20860781983163,0.0789268568586117,0.458759995988611,5908,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000006","Black-bellied Plover","checklist_reporting","within_location","dose_did_active_minus_pre",0.0709244219834706,0.0409829312261719,-0.00940064720070824,0.151249491167649,1.07350008979481,0.990643400748717,1.16328685167488,0.083525913686399,0.292340697902397,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000006","Black-bellied Plover","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.00455486725353315,0.0371111385094365,-0.0681816276502399,0.0772913621573062,1.00456525642916,0.934090801451727,1.08035680562983,0.902316271632936,1,3973,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000007","Common Raven","checklist_reporting","within_location","dose_did_active_minus_pre",0.025550894922777,0.0202327273690413,-0.0141045220295618,0.0652063118751158,1.02588011703114,0.985994480732488,1.06737921467672,0.206643177675063,0.462037651632741,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000007","Common Raven","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",-0.0018301859694181,0.00747975377745035,-0.0164902339864482,0.012829862047612,0.998171487799665,0.983644985634025,1.01291251783689,0.806700093163174,0.99684195134258,60940,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000011","Glaucous Gull","checklist_reporting","within_location","dose_did_active_minus_pre",0.0632523881769004,0.142131152504976,-0.215319551814022,0.341824328167823,1.06529567333746,0.806283749571977,1.40751301540426,0.656299287462446,0.815225287253559,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000011","Glaucous Gull","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",,,,,,,,,,185,TRUE,"failed_insufficient_support"
