"analysis_taxon_id","unit_label","common_name","guild_ids","outcome","estimate_spawn_start","standard_error_spawn_start","estimate_early_egg","standard_error_early_egg","timing_contrast","persisted_summary_timing_contrast","persisted_minus_frozen_timing_contrast","approximate_timing_variance","approximate_timing_standard_error","spawn_early_covariance","covariance_sign","exact_timing_variance","exact_timing_standard_error","exact_conf_low","exact_conf_high","ratio_spawn_start_vs_early_egg","exact_standard_error_divided_by_approximate","exact_inverse_variance_weight","exact_variance_method"
"atx_59441ff7abde","Brant","Brant","surface_vegetation_roe","positive_numeric_count_given_detection",0.0150930637545172,0.0714437299782527,0.061668798311357,0.0595643401584524,-0.0465757345568398,-0.0465757345432697,1.3570061740964e-11,0.00865211717171731,0.0930167574779798,0.00203727667034195,"positive",0.00457756383116412,0.0676576960231733,-0.179182382039218,0.0860309129255387,0.95449226978349,0.727371044289414,218.456811719803,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_5a9a3495d0ea","Western Gull","Western Gull","gull_roe","positive_numeric_count_given_detection",0.116989345392893,0.0485023122985936,0.0617737382961567,0.0436027794220187,0.0552156070967363,0.0552156070967361,-2.0122792321331e-16,0.00425367667163552,0.0652202167401759,0.000924983541380591,"positive",0.00240370958887434,0.049027641069853,-0.0408768036471324,0.151308017840605,1.05676843688917,0.751724595843789,416.023634730476,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_6b4cfd1ab927","Horned Grebe","Horned Grebe","piscivore_active_spawn","positive_numeric_count_given_detection",-0.0572906434919256,0.0294530262742472,-0.0102081833881558,0.0241934340082319,-0.0470824601037698,-0.0470824601014919,2.27785151851734e-12,0.00145280300582217,0.0381156530289351,0.000255890666886935,"positive",0.000941021672088895,0.0306760765432755,-0.107206465315584,0.0130415451080441,0.95400872668821,0.804815714950182,1062.67478174034,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_725074cbfcb6","Glaucous-winged Gull","Glaucous-winged Gull","gull_roe","positive_numeric_count_given_detection",0.238306511876278,0.0219746589442583,0.178272185313423,0.0166232649112795,0.060034326562855,0.0600343266604506,9.7595556636243e-11,0.000759218572027048,0.0275539211733475,0.00011197364993897,"positive",0.000535271272187286,0.0231359303289772,0.0146887363692318,0.105379916756478,1.06187299636991,0.839660176982586,1868.21160028575,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_7571c026ae99","American Herring Gull","American Herring Gull","gull_roe","positive_numeric_count_given_detection",-0.0759351810612007,0.0541026079093042,-0.0309629454298839,0.0539694013618912,-0.0449722356313168,-0.0449722356307155,6.01331484606504e-13,0.00583978846594881,0.0764185086608526,0.00194279879346654,"positive",0.00195419087898712,0.0442062312235178,-0.131614856721662,0.041670385459028,0.956024024868119,0.578475450492056,511.720738620126,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_7b80ddaff058","Great Blue Heron","Great Blue Heron","shoreline_scavenger","positive_numeric_count_given_detection",0.0367253195582404,0.0194831199354701,0.0409563526480538,0.0151414478222913,-0.0042310330898134,-0.00423103187151497,1.21829843262311e-09,0.000608855404575082,0.0246749955334359,9.81314353213603e-05,"positive",0.000412592532409648,0.0203123738743075,-0.0440425543239683,0.0355804881443415,0.995777905120293,0.823196658608636,2423.69873773463,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_7d980a7c8c37","Northern Pintail","Northern Pintail","surface_vegetation_roe","positive_numeric_count_given_detection",0.0682255694069397,0.0560255592745721,0.0858057814974604,0.0457989867731325,-0.0175802120905207,-0.0175802120869263,3.5944441867386e-12,0.00523641048147416,0.0723630463805536,0.00101147768409181,"positive",0.00321345511327786,0.0566873452657457,-0.128685367190569,0.0935249430095281,0.982573418236093,0.783374223462482,311.191525865117,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_815c98107028","Mallard","Mallard","surface_vegetation_roe","positive_numeric_count_given_detection",0.0848305535738326,0.0219688296957254,0.111985493127781,0.0166723356234327,-0.0271549395539484,-0.0271549359397774,3.6141709590376e-09,0.000760596253340169,0.0275789095748938,0.000121123581967217,"positive",0.000518347620116984,0.0227672488482246,-0.0717779273235296,0.0174680482156328,0.973210441050525,0.82553114677712,1929.20727556213,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_82312e6f2848","Common Goldeneye","Common Goldeneye","roe_diving_seaduck","positive_numeric_count_given_detection",0.097008110859007,0.0274780353101043,0.240777324774626,0.023771642326723,-0.143769213915619,-0.143769213928379,-1.27599875110462e-11,0.00132013340341299,0.0363336401068347,0.00017655654650525,"positive",0.000967020310303743,0.0310969501768862,-0.204718116291352,-0.0828203115398856,0.866087605963418,0.855872136275071,1034.10444366561,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_8608f2ed61cf","Pigeon Guillemot","Pigeon Guillemot","alcid_piscivore","positive_numeric_count_given_detection",-0.0433740761951233,0.0538208284605942,0.00901275211072584,0.0407804313369555,-0.0523868283058491,-0.0523868283223748,-1.65256697215455e-11,0.00455972515621285,0.0675257369912602,0.000904575500797563,"positive",0.00275057415483521,0.0524459164743568,-0.155178935731784,0.0504052791200861,0.94896171058343,0.776680400854342,363.560458183652,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_86eda7ed9025","Red-necked Grebe","Red-necked Grebe","piscivore_active_spawn","positive_numeric_count_given_detection",0.00396120795926595,0.0425652020670355,0.0217726068930999,0.0321355147639051,-0.017811398933834,-0.0178113989302375,3.59652238546282e-12,0.00284448773614873,0.0533337391915167,0.000511792116279772,"positive",0.00182090350359652,0.0426720459270061,-0.101447072097405,0.0658242742297371,0.98234628644516,0.80009477253741,549.177920754653,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_87b306550dba","Harlequin Duck","Harlequin Duck","roe_diving_seaduck","positive_numeric_count_given_detection",0.132814853679534,0.031309910528544,0.225278573178357,0.02691396574287,-0.092463719498823,-0.0924637194968995,1.92344751237528e-12,0.00170467204931381,0.0412876743025544,0.000268536554210089,"positive",0.00116759894089486,0.0341701469252748,-0.159435976818804,-0.0254914621788424,0.911682286654731,0.827611327169395,856.458467865332,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_98ca0000b734","Brandt's Cormorant","Brandt's Cormorant","piscivore_active_spawn","positive_numeric_count_given_detection",0.0654489156900293,0.0817907348130772,0.0660858459211406,0.0748612290494517,-0.000636930231111305,-0.000636930231717348,-6.06042559886388e-13,0.0122939279160576,0.110877986616179,0.00217907999730618,"positive",0.00793576792144447,0.0890829272164115,-0.175236259212681,0.173962398750458,0.99936327256589,0.803432042149048,126.0117495747,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_99238953638b","Bufflehead","Bufflehead","roe_diving_seaduck","positive_numeric_count_given_detection",0.0588141945352363,0.0197318781229703,0.107449055736612,0.0155191729328572,-0.0486348612013757,-0.0486348612224467,-2.10709782955121e-11,0.000630191742779681,0.0251036201130371,9.29531563812298e-05,"positive",0.000444285429984736,0.0210780793713454,-0.0899471376324893,-0.00732258477026208,0.952528871455416,0.839643018673585,2250.80529882413,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_9ae1aa9b7fdf","Common Loon","Common Loon","piscivore_active_spawn","positive_numeric_count_given_detection",0.0287034195766969,0.0264275494025156,0.00807300926137406,0.0189108542829298,0.0206304103153228,0.0206304103914839,7.61611086697034e-11,0.00105603577713261,0.0324967040964558,0.000164067181401427,"positive",0.000727901413946907,0.0269796481434971,-0.0322487283614945,0.0735095489921401,1.02084468824058,0.830227215148247,1373.81241585683,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_a113baee5693","American Wigeon","American Wigeon","surface_vegetation_roe","positive_numeric_count_given_detection",0.0648709486480372,0.0327742598773577,0.118855314319997,0.026546939715008,-0.0539843656719598,-0.0539843656586223,1.33374977728806e-11,0.00177889211874085,0.042176914523716,0.000274795857802091,"positive",0.00122930040320491,0.0350613805091145,-0.122703408718079,0.0147346773741592,0.947446919081939,0.831293158948352,813.47081428827,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_a444854c6b66","Double-crested Cormorant","Double-crested Cormorant","piscivore_active_spawn","positive_numeric_count_given_detection",0.14383102037562,0.030670627238912,0.109808396430101,0.0235811777283317,0.034022623945519,0.0340226239407864,-4.73264483158431e-12,0.00149675931828346,0.0386879738198249,0.000242889632110274,"positive",0.00101098005409879,0.0317959125376012,-0.0282962194837649,0.0963414673748029,1.03460801337867,0.821855201972558,989.139198093701,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_aa5353f6d6d2","Iceland Gull","Iceland Gull","gull_roe","positive_numeric_count_given_detection",0.228414492343698,0.0632504938084045,0.341130590509637,0.0584638860849335,-0.112716098165939,-0.112716098157656,8.28340174230391e-12,0.0074186509431591,0.0861315908546864,0.00160488758401405,"positive",0.00420887577512859,0.0648758489357063,-0.239870425546385,0.0144382292145065,0.893404263224006,0.753217818130854,237.5931373193,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_acf526bb8010","Marbled Murrelet","Marbled Murrelet","alcid_piscivore","positive_numeric_count_given_detection",-0.0142175945988474,0.0886766635123734,0.184377648936962,0.0694320832052707,-0.198595243535809,-0.198595243540563,-4.75414152489861e-12,0.0126843648299103,0.112624885482341,0.00206284330837688,"positive",0.00855867821313682,0.0925131245453142,-0.379917635741893,-0.0172728513297247,0.819881678591564,0.821427024312667,116.840471752412,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_b3d3ea90f9cb","Canada Goose","Canada Goose","surface_vegetation_roe","positive_numeric_count_given_detection",0.0372983580646032,0.028063952934066,-0.0020166970000274,0.0215185787609876,0.0393150550646306,0.0393152587308696,2.0366623900564e-07,0.0012506346861783,0.035364313738263,0.000211469725065813,"positive",0.000827696507260087,0.0287697151056469,-0.0170725503879153,0.0957026605171765,1.04009812021615,0.813523919015542,1208.17230860414,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_c12b832d2b03","California Gull","California Gull","gull_roe","positive_numeric_count_given_detection",0.162329776052817,0.0552076342071114,0.216133080676618,0.0498118082877379,-0.053803304623801,-0.0538033046202334,3.56763923958781e-12,0.00552909911964057,0.0743579122867269,0.00163992573347156,"positive",0.0022492476528917,0.0474262338046329,-0.146757014803257,0.0391504055556555,0.947618480345245,0.637810185172434,444.593105927828,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_c2d1fbbaf6d3","Red-breasted Merganser","Red-breasted Merganser","piscivore_active_spawn","positive_numeric_count_given_detection",0.137693129912352,0.0397181381262447,0.0857597812140328,0.0300283993793437,0.0519333486983192,0.0519333486977806,-5.38610822609087e-13,0.00247923526550082,0.0497919196808159,0.000355576970507706,"positive",0.00176808132448746,0.0420485591249862,-0.0304803127884568,0.134347010185095,1.05330553598867,0.844485599160116,565.58484394935,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_c34f23342a55","Pacific Loon","Pacific Loon","piscivore_active_spawn","positive_numeric_count_given_detection",0.139155443679557,0.0730565745402869,0.0908839338684837,0.0600350251030562,0.0482715098110733,0.0482715098125863,1.51301887685307e-12,0.00894146732268508,0.0945593322876441,0.00146386014664821,"positive",0.00601374702928189,0.0775483528469941,-0.103720468829439,0.200263488451586,1.04945555412554,0.820102585021396,166.285677653357,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_c9db024faf12","American Crow","American Crow","shoreline_scavenger","positive_numeric_count_given_detection",-0.01159130685569,0.0181885764202979,0.00943461501353955,0.0136957111081862,-0.0210259218692296,-0.02102592188587,-1.66404390267161e-11,0.000518396814955912,0.0227683292087037,8.84606117565008e-05,"positive",0.000341475591471078,0.0184790581867983,-0.0572442103835743,0.0151923666451151,0.9791935817125,0.811612394454235,2928.46699728082,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_d002764a39e8","Lesser Scaup","Lesser Scaup","roe_diving_seaduck","positive_numeric_count_given_detection",-0.0930506541569996,0.0904980998188892,0.204716676160441,0.0656908347186897,-0.297767330317441,-0.29776733031744,7.21644966006352e-16,0.0125051918368678,0.111826615064875,0.00181657442829122,"positive",0.0088720429802854,0.0941915228684907,-0.482379322788664,-0.113155337846218,0.742474070858724,0.842299687009631,112.713610858525,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_d7dd9536145c","Barrow's Goldeneye","Barrow's Goldeneye","roe_diving_seaduck","positive_numeric_count_given_detection",0.0356810705898359,0.0554215803269246,0.12333905813366,0.0433831547438787,-0.0876579875438241,-0.0876579875438239,1.80411241501588e-16,0.00495364968146508,0.0703821687749467,0.000627516397065197,"positive",0.00369861688733469,0.0608162551242239,-0.206855657261902,0.0315396821742542,0.916074131915579,0.86408611986211,270.371338925191,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_e0e678a61ad7","Short-billed Gull","Short-billed Gull","gull_roe","positive_numeric_count_given_detection",0.279134676617817,0.0386911283806279,0.318036336101268,0.0312187484084956,-0.038901659483451,-0.038901659483451,-3.46944695195361e-17,0.00247161366755918,0.0497153262843479,0.000481866957128472,"positive",0.00150787975330223,0.0388314273920265,-0.115009858640105,0.0372065396732031,0.961845292858525,0.78107558160092,663.182855138162,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_ebf17f77fb66","Western Grebe","Western Grebe","piscivore_active_spawn","positive_numeric_count_given_detection",-0.145010114571794,0.213980808968272,-0.0507854477682965,0.166961605668859,-0.0942246668034975,-0.0942246668034979,-4.30211422042248e-16,0.0736639643742397,0.271411061628372,0.00948389082095109,"positive",0.0546961827323374,0.233872150399181,-0.552605658572828,0.364156324965833,0.910078274893915,0.861689825742657,18.2828115244098,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_fadb8da1a816","Bonaparte's Gull","Bonaparte's Gull","gull_roe","positive_numeric_count_given_detection",0.30464413783247,0.223637871897276,0.425455154007818,0.207183513067552,-0.120811016175348,-0.120811016175348,-1.38777878078145e-17,0.0929389058337549,0.304858829351808,0.0394104118342197,"positive",0.0141180821653158,0.118819536126497,-0.353693027643037,0.112070995292341,0.886201421502629,0.389752648395098,70.8311503142205,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_fc0a9b777dcd","Bald Eagle","Bald Eagle","shoreline_scavenger","positive_numeric_count_given_detection",0.163329258932404,0.0118403030624829,0.0285009073562331,0.00917327326543644,0.134828351576171,0.134828351576171,-5.55111512312578e-17,0.000224341719013813,0.0149780412275375,3.93303741480484e-05,"positive",0.000145680970717716,0.0120698372283025,0.111171905309437,0.158484797842905,1.14434034327615,0.805835492434871,6864.31450225358,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_v2_000002","Black Oystercatcher","Black Oystercatcher","intertidal_roe_shorebird","positive_numeric_count_given_detection",-0.00405710713411454,0.0296428468809154,0.0320008237908143,0.0241775275782194,-0.0360579309249288,-0.0360579309249288,-4.16333634234434e-17,0.00146325121100096,0.0382524667309306,0.000229643565705403,"positive",0.00100396407959015,0.0316853922113985,-0.0981601584952957,0.0260442966454381,0.964584412597329,0.828322848674696,996.051572291542,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_v2_000003","Dunlin","Dunlin","intertidal_roe_shorebird","positive_numeric_count_given_detection",-0.0670468532496776,0.0946461564124628,-0.00314284264124226,0.0835726336417057,-0.0639040106084353,-0.0639040106084353,0,0.0159422800174631,0.126262742000414,0.00204025994609954,"positive",0.0118617601252641,0.108911707934749,-0.277367035655289,0.149559014438418,0.938095042381429,0.862579936165111,84.3045205298095,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_v2_000006","Black-bellied Plover","Black-bellied Plover","intertidal_roe_shorebird","positive_numeric_count_given_detection",-0.0459071364283548,0.0727238627480187,0.0654136186539459,0.0639529390628861,-0.111320755082301,-0.111320755082301,3.19189119579733e-16,0.00937873862777389,0.0968438879216127,0.0012850287855895,"positive",0.00680868105659489,0.0825147323609238,-0.273046658703673,0.0504051485390714,0.894651738809402,0.852038617323097,146.871323783246,"linear_contrast_against_persisted_fixed_effect_covariance"
"atx_v2_000007","Common Raven","Common Raven","shoreline_scavenger","positive_numeric_count_given_detection",0.00232670785536176,0.0141334728889021,0.0176306362681057,0.00995675346961564,-0.0153039284127439,-0.0153039284127439,-3.81639164714898e-17,0.000298891995556034,0.0172884931545821,4.33487608364323e-05,"positive",0.000212194473883168,0.0145668965082878,-0.0438545209355103,0.0132466641100225,0.984812581588891,0.842577567520802,4712.65807115499,"linear_contrast_against_persisted_fixed_effect_covariance"
