"analysis_version","analysis_taxon_id","species","outcome","comparison","engine","n","event_blocks_in_model","estimate","wald_standard_error","wald_conf_low","wald_conf_high","wald_p_value","wald_status","satterthwaite_standard_error","satterthwaite_df","satterthwaite_conf_low","satterthwaite_conf_high","satterthwaite_p_value","satterthwaite_status","satterthwaite_message","kenward_roger_standard_error","kenward_roger_df","kenward_roger_conf_low","kenward_roger_conf_high","kenward_roger_p_value","kenward_roger_status","kenward_roger_message","kenward_roger_projected_dense_gb","converged","singular_fit","rank_deficient","convergence_message","maximum_absolute_gradient","status","fit_seconds","interval_seconds","kenward_roger_seconds","multiplicity_family","primary_interval_method","primary_standard_error","primary_denominator_df","primary_conf_low","primary_conf_high","primary_p_value","inference_strength_label","ratio","ratio_conf_low","ratio_conf_high","direction","q_value_bh_fixed49","q_value_bh_fixed49_satterthwaite","q_value_bh_fixed49_wald","q_value_bh_estimable_only","significant_bh_fixed49"
"post_stage4a_blockaware_v1","atx_6b4cfd1ab927","Horned Grebe","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217142,58,-0.0599122049132379,0.0393836971722371,-0.137102832948855,0.0172784231223788,0.128198669153969,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9485.09201726317,TRUE,TRUE,FALSE,"boundary (singular) fit: see help('isSingular')",,"completed_with_singular_warning",735.435278892517,0.00180315971374512,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0393836971722371,Inf,-0.137102832948855,0.0172784231223788,0.128198669153969,"weaker: prespecified Wald on the random-slope binomial fit",0.94184721951284,0.87188056347266,1.01742855852972,"negative",0.232656844020167,0.232656844020167,0.232656844020167,0.227908745162612,FALSE
"post_stage4a_blockaware_v1","atx_6b4cfd1ab927","Horned Grebe","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",13054,55,0.0186464296158585,0.026057873162432,-0.0324260632962211,0.0697189225279381,0.474252226232117,"completed",0.026057873162432,46.5290011847668,-0.0337892608217954,0.0710821200535125,0.477827980870973,"completed","",,,,,,"skipped_dense_inverse_memory_infeasible","pbkrtest forms a dense 13054 by 13054 inverse of the marginal covariance; projected working set 34.3 GB exceeds the 12.0 GB budget (row cap 7723)",34.2800224721432,TRUE,FALSE,FALSE,"",0.0274594458460342,"completed",6.47763609886169,0.00198602676391602,,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","satterthwaite_denominator_df",0.026057873162432,46.5290011847668,-0.0337892608217954,0.0710821200535125,0.477827980870973,"intermediate: Satterthwaite denominator df, standard error not Kenward-Roger adjusted",1.01882135986787,0.966775220586782,1.07366939203613,"positive",0.669396868625446,0.668959173219362,0.663953116724964,0.628413386872867,FALSE
"post_stage4a_blockaware_v1","atx_6cbe5bbd310c","Rhinoceros Auklet","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217200,58,-0.1631957577297,0.144082737516649,-0.44559273405627,0.11920121859687,0.25735996482616,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9490.15974998474,TRUE,TRUE,FALSE,"boundary (singular) fit: see help('isSingular')",,"completed_with_singular_warning",787.487972021103,0.00175690650939941,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.144082737516649,Inf,-0.44559273405627,0.11920121859687,0.25735996482616,"weaker: prespecified Wald on the random-slope binomial fit",0.84942489064994,0.640444550209161,1.12659658766715,"negative",0.420354609216062,0.420354609216062,0.420354609216062,0.411775943721856,FALSE
"post_stage4a_blockaware_v1","atx_6cbe5bbd310c","Rhinoceros Auklet","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",1816,,,,,,,"not_attempted",,,,,,"not_attempted","",,,,,,"not_attempted","",,FALSE,,,"failed_insufficient_support",,"failed_insufficient_support",,,,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","none",,,,,,"weaker: Wald only",,,,,1,1,1,,FALSE
"post_stage4a_blockaware_v1","atx_725074cbfcb6","Glaucous-winged Gull","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217037,58,0.111348853079999,0.0345917571849577,0.0435502548355275,0.179147451324471,0.0012866459755266,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9475.92111649364,TRUE,FALSE,FALSE,"",,"completed",206.84518289566,0.0016930103302002,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0345917571849577,Inf,0.0435502548355275,0.179147451324471,0.0012866459755266,"weaker: prespecified Wald on the random-slope binomial fit",1.11778478150982,1.04451248479619,1.19619711201322,"positive",0.00630456528008035,0.00630456528008035,0.00630456528008035,0.00617590068252769,TRUE
"post_stage4a_blockaware_v1","atx_725074cbfcb6","Glaucous-winged Gull","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",85053,57,0.148320719006282,0.0310722930984922,0.0874201436161649,0.209221294396399,1.81134702593825e-06,"completed",0.0310722930984922,33.7077772250437,0.0851540515034461,0.211487386509118,3.43372780046285e-05,"completed","",,,,,,"skipped_dense_inverse_memory_infeasible","pbkrtest forms a dense 85053 by 85053 inverse of the marginal covariance; projected working set 1455.2 GB exceeds the 12.0 GB budget (row cap 7723)",1455.23507776111,TRUE,FALSE,FALSE,"",0.0655882467981428,"completed",41.7055020332336,0.0022130012512207,,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","satterthwaite_denominator_df",0.0310722930984922,33.7077772250437,0.0851540515034461,0.211487386509118,3.43372780046285e-05,"intermediate: Satterthwaite denominator df, standard error not Kenward-Roger adjusted",1.15988483382739,1.08888479811866,1.23551438138103,"positive",0.0002403609460324,0.000249998602278504,1.47926673784957e-05,0.000225644969744702,TRUE
"post_stage4a_blockaware_v1","atx_7571c026ae99","American Herring Gull","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217179,58,0.207600800741894,0.0736558795378605,0.0632379295980668,0.351963671885721,0.0048245133668203,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9488.324724935,TRUE,TRUE,FALSE,"boundary (singular) fit: see help('isSingular')",,"completed_with_singular_warning",169.225105047226,0.00164484977722168,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0736558795378605,Inf,0.0632379295980668,0.351963671885721,0.0048245133668203,"weaker: prespecified Wald on the random-slope binomial fit",1.23072176825506,1.06528027078733,1.42185686940149,"positive",0.0197000962478495,0.0197000962478495,0.0197000962478495,0.0192980534672812,TRUE
"post_stage4a_blockaware_v1","atx_7571c026ae99","American Herring Gull","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",1851,47,0.056874976030144,0.0406632605555577,-0.0228235501527173,0.136573502213005,0.16190832424974,"completed",0.0406632605555577,419.624829288436,-0.023054085570232,0.13680403763052,0.162646960425863,"completed","",0.0420640122857984,104.091294965057,-0.0265386778086482,0.140288629868936,0.179272084281938,"completed","",0.689234040677547,TRUE,TRUE,FALSE,"boundary (singular) fit: see help('isSingular')",0.0188082458407735,"completed_with_singular_warning",0.846538066864014,0.00191092491149902,14.9875018596649,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","kenward_roger",0.0420640122857984,104.091294965057,-0.0265386778086482,0.140288629868936,0.179272084281938,"stronger: Kenward-Roger adjusted standard error and denominator df",1.05852346131695,0.973810378255659,1.15060585015069,"positive",0.366013838742291,0.332070877536136,0.330562828676552,0.343604828207048,FALSE
"post_stage4a_blockaware_v1","atx_7b80ddaff058","Great Blue Heron","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217200,58,0.0127566234761255,0.0283005190618743,-0.0427113746289375,0.0682246215811884,0.652165551414745,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9490.15974998474,TRUE,TRUE,FALSE,"boundary (singular) fit: see help('isSingular')",,"completed_with_singular_warning",179.641180038452,0.00163722038269043,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0283005190618743,Inf,-0.0427113746289375,0.0682246215811884,0.652165551414745,"weaker: prespecified Wald on the random-slope binomial fit",1.01283833628756,0.958187907500488,1.0706057626314,"positive",0.779417366324939,0.779417366324939,0.779417366324939,0.763510889461165,FALSE
"post_stage4a_blockaware_v1","atx_7b80ddaff058","Great Blue Heron","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",50285,56,-0.0053829020317296,0.0192242860232382,-0.0430618102657731,0.0322960062023139,0.77947343640962,"completed",0.0192242860232382,20.8922638324035,-0.0453745502995308,0.0346087462360716,0.782227067586074,"completed","",,,,,,"skipped_dense_inverse_memory_infeasible","pbkrtest forms a dense 50285 by 50285 inverse of the marginal covariance; projected working set 508.7 GB exceeds the 12.0 GB budget (row cap 7723)",508.663751743734,TRUE,FALSE,FALSE,"",0.186615507118404,"completed",28.1578729152679,0.0021519660949707,,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","satterthwaite_denominator_df",0.0192242860232382,20.8922638324035,-0.0453745502995308,0.0346087462360716,0.782227067586074,"intermediate: Satterthwaite denominator df, standard error not Kenward-Roger adjusted",0.994631559824857,0.95563947973901,1.0352145979463,"negative",0.955154854382643,0.934856739310185,0.931565814245643,0.896675985746971,FALSE
"post_stage4a_blockaware_v1","atx_7d980a7c8c37","Northern Pintail","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217200,58,0.126797218070955,0.0609011275334461,0.00743320148751944,0.24616123465439,0.0373408641166618,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9490.15974998474,TRUE,FALSE,FALSE,"",,"completed",467.708668231964,0.0325531959533691,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0609011275334461,Inf,0.00743320148751944,0.24616123465439,0.0373408641166618,"weaker: prespecified Wald on the random-slope binomial fit",1.13518679907124,1.00746089630756,1.2791057930969,"positive",0.096300123248233,0.096300123248233,0.096300123248233,0.0943348146105139,FALSE
"post_stage4a_blockaware_v1","atx_7d980a7c8c37","Northern Pintail","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",14278,52,0.0668574584838623,0.0419236121754933,-0.0153113114819294,0.149026228449654,0.110769336915685,"completed",0.0419236121754933,79.8678937846571,-0.0165753071473587,0.150290224115083,0.114719168098876,"completed","",,,,,,"skipped_dense_inverse_memory_infeasible","pbkrtest forms a dense 14278 by 14278 inverse of the marginal covariance; projected working set 41.0 GB exceeds the 12.0 GB budget (row cap 7723)",41.0098930299282,TRUE,TRUE,FALSE,"boundary (singular) fit: see help('isSingular')",0.0245216142502613,"completed_with_singular_warning",8.71846199035645,0.00684213638305664,,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","satterthwaite_denominator_df",0.0419236121754933,79.8678937846571,-0.0165753071473587,0.150290224115083,0.114719168098876,"intermediate: Satterthwaite denominator df, standard error not Kenward-Roger adjusted",1.06914307003844,0.983561307405319,1.16217148397866,"positive",0.266007125902017,0.255510874402043,0.24671352313039,0.249720975336588,FALSE
"post_stage4a_blockaware_v1","atx_815c98107028","Mallard","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217200,58,5.9244114872843e-05,0.0287692462986437,-0.056327442492831,0.0564459307225767,0.998356928413227,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9490.15974998474,TRUE,TRUE,FALSE,"boundary (singular) fit: see help('isSingular')",,"completed_with_singular_warning",294.88213801384,0.00209188461303711,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0287692462986437,Inf,-0.056327442492831,0.0564459307225767,0.998356928413227,"weaker: prespecified Wald on the random-slope binomial fit",1.00005924586984,0.945229576882823,1.05806940420542,"positive",1,1,1,0.998356928413227,FALSE
"post_stage4a_blockaware_v1","atx_815c98107028","Mallard","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",81526,57,0.0397683647873187,0.023177934273238,-0.00565955162426426,0.0851962811989017,0.0862012992209495,"completed",0.023177934273238,15.171279727589,-0.00958569932710446,0.0891224289017419,0.106545694451983,"completed","",,,,,,"skipped_dense_inverse_memory_infeasible","pbkrtest forms a dense 81526 by 81526 inverse of the marginal covariance; projected working set 1337.0 GB exceeds the 12.0 GB budget (row cap 7723)",1337.04538831115,TRUE,FALSE,FALSE,"",0.388419139198959,"completed",61.1450350284576,0.00654697418212891,,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","satterthwaite_denominator_df",0.023177934273238,15.171279727589,-0.00958569932710446,0.0891224289017419,0.106545694451983,"intermediate: Satterthwaite denominator df, standard error not Kenward-Roger adjusted",1.04056971368748,0.990460097041801,1.09321448918294,"positive",0.261036951407359,0.255510874402043,0.211193183091326,0.245055097239561,FALSE
"post_stage4a_blockaware_v1","atx_82312e6f2848","Common Goldeneye","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",216892,58,0.0392029807170821,0.0419659690436997,-0.0430488071848922,0.121454768619056,0.350220737936781,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9463.26383149624,TRUE,FALSE,FALSE,"",,"completed",340.930876970291,0.00234317779541016,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0419659690436997,Inf,-0.0430488071848922,0.121454768619056,0.350220737936781,"weaker: prespecified Wald on the random-slope binomial fit",1.03998155842986,0.957864638249627,1.12913829228586,"positive",0.520024732087948,0.520024732087948,0.520024732087948,0.5094119824535,FALSE
"post_stage4a_blockaware_v1","atx_82312e6f2848","Common Goldeneye","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",21195,55,0.164775186652581,0.0213100506740085,0.1230082548228,0.206542118482361,1.0564085956815e-14,"completed",0.0213100506740085,67.8253278463424,0.122249659590909,0.207300713714252,6.8125550117133e-11,"completed","",,,,,,"skipped_dense_inverse_memory_infeasible","pbkrtest forms a dense 21195 by 21195 inverse of the marginal covariance; projected working set 90.4 GB exceeds the 12.0 GB budget (row cap 7723)",90.3692593798041,TRUE,FALSE,FALSE,"",0.0621168146608397,"completed",14.5505599975586,0.00247502326965332,,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","satterthwaite_denominator_df",0.0213100506740085,67.8253278463424,0.122249659590909,0.207300713714252,6.8125550117133e-11,"intermediate: Satterthwaite denominator df, standard error not Kenward-Roger adjusted",1.17912800519809,1.13003619093886,1.23035250002684,"positive",1.66907597786976e-09,1.66907597786976e-09,2.58820105941967e-13,1.56688765269406e-09,TRUE
"post_stage4a_blockaware_v1","atx_8608f2ed61cf","Pigeon Guillemot","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217200,58,-0.0716809747386929,0.0650891753549142,-0.199253414217737,0.055891464740351,0.270777702619396,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9490.15974998474,TRUE,FALSE,FALSE,"",,"completed",459.214315891266,0.00179791450500488,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0650891753549142,Inf,-0.199253414217737,0.055891464740351,0.270777702619396,"weaker: prespecified Wald on the random-slope binomial fit",0.930827806031808,0.819342234050829,1.05748290332638,"negative",0.428003465430658,0.428003465430658,0.428003465430658,0.419268700830032,FALSE
"post_stage4a_blockaware_v1","atx_8608f2ed61cf","Pigeon Guillemot","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",6342,53,0.00657593921428862,0.041553778537862,-0.0748679701414744,0.0880198485700516,0.87425878636531,"completed",0.041553778537862,127.251434464648,-0.0756499268058911,0.0888018052344683,0.87450964573943,"completed","",0.0424815863905819,155.969234451772,-0.0773375370798021,0.0904894155083794,0.877183029535081,"completed","",8.09107741713524,TRUE,FALSE,FALSE,"",0.00886150701262522,"completed",3.79653596878052,0.00240206718444824,372.174971818924,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","kenward_roger",0.0424815863905819,155.969234451772,-0.0773375370798021,0.0904894155083794,0.877183029535081,"stronger: Kenward-Roger adjusted standard error and denominator df",1.00659760817445,0.925577384187065,1.09470992063234,"positive",0.955154854382643,0.952243836471824,0.951970678486671,0.896675985746971,FALSE
"post_stage4a_blockaware_v1","atx_86eda7ed9025","Red-necked Grebe","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217200,58,0.114519581684556,0.0572611319061444,0.00228982543451604,0.226749337934597,0.045505322037785,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9490.15974998474,TRUE,FALSE,FALSE,"",,"completed",413.656341075897,0.00247597694396973,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0572611319061444,Inf,0.00228982543451604,0.226749337934597,0.045505322037785,"weaker: prespecified Wald on the random-slope binomial fit",1.12133459846937,1.00229244908696,1.25451536911196,"positive",0.0990378553301546,0.0990378553301546,0.0990378553301546,0.0970166746091311,FALSE
"post_stage4a_blockaware_v1","atx_86eda7ed9025","Red-necked Grebe","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",8109,53,0.0314334283321014,0.0323631319636525,-0.0319971447435745,0.0948640014077772,0.331412472432881,"completed",0.0323631319636525,242.929654625979,-0.0323147327546609,0.0951815894188636,0.332378539903617,"completed","",,,,,,"skipped_dense_inverse_memory_infeasible","pbkrtest forms a dense 8109 by 8109 inverse of the marginal covariance; projected working set 13.2 GB exceeds the 12.0 GB budget (row cap 7723)",13.2278262600303,TRUE,TRUE,FALSE,"boundary (singular) fit: see help('isSingular')",0.0135409391077701,"completed_with_singular_warning",5.35535192489624,0.00284004211425781,,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","satterthwaite_denominator_df",0.0323631319636525,242.929654625979,-0.0323147327546609,0.0951815894188636,0.332378539903617,"intermediate: Satterthwaite denominator df, standard error not Kenward-Roger adjusted",1.03193267582955,0.968201809298217,1.09985855967012,"positive",0.615517754404431,0.603205498343601,0.593656076053103,0.57783299393069,FALSE
"post_stage4a_blockaware_v1","atx_87b306550dba","Harlequin Duck","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217200,58,0.071099530794237,0.0555198415601599,-0.0377173590910466,0.179916420679521,0.200328998985795,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9490.15974998474,TRUE,FALSE,FALSE,"",,"completed",885.601290941238,0.00290298461914062,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0555198415601599,Inf,-0.0377173590910466,0.179916420679521,0.200328998985795,"weaker: prespecified Wald on the random-slope binomial fit",1.07368808557827,0.962985081409084,1.1971173046896,"positive",0.338486929320826,0.338486929320826,0.338486929320826,0.331579032804075,FALSE
"post_stage4a_blockaware_v1","atx_87b306550dba","Harlequin Duck","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",12030,56,0.148340058637675,0.0326893408719898,0.0842701278502224,0.212409989425129,5.68246171103585e-06,"completed",0.0326893408719898,32.1380722704408,0.0817652677190063,0.214914849556345,7.51034026261882e-05,"completed","",,,,,,"skipped_dense_inverse_memory_infeasible","pbkrtest forms a dense 12030 by 12030 inverse of the marginal covariance; projected working set 29.1 GB exceeds the 12.0 GB budget (row cap 7723)",29.1128776967525,TRUE,FALSE,FALSE,"",0.0132128479890525,"completed",8.31651210784912,0.00298905372619629,,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","satterthwaite_denominator_df",0.0326893408719898,32.1380722704408,0.0817652677190063,0.214914849556345,7.51034026261882e-05,"intermediate: Satterthwaite denominator df, standard error not Kenward-Roger adjusted",1.15990726578944,1.08520104821295,1.23975632667021,"positive",0.000408896303187025,0.000408896303187025,3.09378470934174e-05,0.000383861835644962,TRUE
"post_stage4a_blockaware_v1","atx_98ca0000b734","Brandt's Cormorant","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217200,58,-0.0305686484154128,0.083157248993352,-0.193553861495812,0.132416564664987,0.713171123051674,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9490.15974998474,TRUE,TRUE,FALSE,"boundary (singular) fit: see help('isSingular')",,"completed_with_singular_warning",326.84641289711,0.00200104713439941,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.083157248993352,Inf,-0.193553861495812,0.132416564664987,0.713171123051674,"weaker: prespecified Wald on the random-slope binomial fit",0.969893848106004,0.824025451756396,1.14158376369176,"negative",0.812683372779815,0.812683372779815,0.812683372779815,0.796097997825125,FALSE
"post_stage4a_blockaware_v1","atx_98ca0000b734","Brandt's Cormorant","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",2573,44,0.0580886002919341,0.0731332936511251,-0.0852500213350629,0.201427221918931,0.42703015403455,"completed",0.0731332936511251,168.823762780196,-0.0862849543032271,0.202462154887095,0.428145247115639,"completed","",0.0747884782119479,125.622309590148,-0.0899199138806052,0.206097114464473,0.438792755063533,"completed","",1.33178295940161,TRUE,FALSE,FALSE,"",0.0026708312361734,"completed",1.71398091316223,0.00249600410461426,34.0232739448547,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","kenward_roger",0.0747884782119479,125.622309590148,-0.0899199138806052,0.206097114464473,0.438792755063533,"stronger: Kenward-Roger adjusted standard error and denominator df",1.05980889092778,0.914004381404208,1.2288725394992,"positive",0.669396868625446,0.660734042737319,0.657496460018842,0.628413386872867,FALSE
"post_stage4a_blockaware_v1","atx_99238953638b","Bufflehead","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217200,58,-0.0812808425743858,0.030262261112621,-0.14059378444587,-0.0219679007029017,0.00723387730334204,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9490.15974998474,TRUE,TRUE,FALSE,"boundary (singular) fit: see help('isSingular')",,"completed_with_singular_warning",337.225485086441,0.00304079055786133,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.030262261112621,Inf,-0.14059378444587,-0.0219679007029017,0.00723387730334204,"weaker: prespecified Wald on the random-slope binomial fit",0.921934736558701,0.868842177229557,0.978271636379126,"negative",0.0253185705616971,0.0253185705616971,0.0253185705616971,0.0248018650400298,TRUE
"post_stage4a_blockaware_v1","atx_99238953638b","Bufflehead","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",50039,56,0.0800900662872117,0.0172522993540508,0.0462761809027686,0.113903951671655,3.44579459037932e-06,"completed",0.0172522993540508,31.804886292974,0.0449398255369263,0.115240307037497,5.67212750566772e-05,"completed","",,,,,,"skipped_dense_inverse_memory_infeasible","pbkrtest forms a dense 50039 by 50039 inverse of the marginal covariance; projected working set 503.7 GB exceeds the 12.0 GB budget (row cap 7723)",503.699042402208,TRUE,FALSE,FALSE,"",0.0568894756725058,"completed",38.5407090187073,0.0025789737701416,,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","satterthwaite_denominator_df",0.0172522993540508,31.804886292974,0.0449398255369263,0.115240307037497,5.67212750566772e-05,"intermediate: Satterthwaite denominator df, standard error not Kenward-Roger adjusted",1.08338463971304,1.04596491763766,1.12214306404944,"positive",0.000347417809722148,0.000347417809722148,2.11054918660734e-05,0.000326147331575894,TRUE
"post_stage4a_blockaware_v1","atx_9ae1aa9b7fdf","Common Loon","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217199,58,-0.0679954760652743,0.0413569532935619,-0.149053615030961,0.0130626629004122,0.10015300539253,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9490.0723638162,TRUE,FALSE,FALSE,"",,"completed",410.72838306427,0.00198984146118164,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0413569532935619,Inf,-0.149053615030961,0.0130626629004122,0.10015300539253,"weaker: prespecified Wald on the random-slope binomial fit",0.934264700120173,0.861522923082487,1.01314835218501,"negative",0.196299890569359,0.196299890569359,0.196299890569359,0.192293770353658,FALSE
"post_stage4a_blockaware_v1","atx_9ae1aa9b7fdf","Common Loon","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",15359,56,0.0197729669981108,0.0250213526635299,-0.0292679830668832,0.0688139170631049,0.429385443277611,"completed",0.0250213526635299,26.7182960323701,-0.0315919477353793,0.071137881731601,0.436343603046417,"completed","",,,,,,"skipped_dense_inverse_memory_infeasible","pbkrtest forms a dense 15359 by 15359 inverse of the marginal covariance; projected working set 47.5 GB exceeds the 12.0 GB budget (row cap 7723)",47.4547578915954,TRUE,FALSE,FALSE,"",0.0332381205225829,"completed",8.93526697158813,0.00268006324768066,,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","satterthwaite_denominator_df",0.0250213526635299,26.7182960323701,-0.0315919477353793,0.071137881731601,0.436343603046417,"intermediate: Satterthwaite denominator df, standard error not Kenward-Roger adjusted",1.01996974694463,0.968901864025677,1.07372926331239,"positive",0.669396868625446,0.660734042737319,0.657496460018842,0.628413386872867,FALSE
"post_stage4a_blockaware_v1","atx_a113baee5693","American Wigeon","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217190,58,0.085374543255277,0.0333583257170343,0.0199934262653335,0.150755660245221,0.0104877938568192,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9489.28590640426,TRUE,TRUE,FALSE,"boundary (singular) fit: see help('isSingular')",,"completed_with_singular_warning",297.479550123215,0.0343420505523682,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0333583257170343,Inf,0.0199934262653335,0.150755660245221,0.0104877938568192,"weaker: prespecified Wald on the random-slope binomial fit",1.08912491470623,1.02019463351588,1.16271252647731,"positive",0.0342601265989429,0.0342601265989429,0.0342601265989429,0.0335609403418216,TRUE
"post_stage4a_blockaware_v1","atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",34665,56,0.0532301292387692,0.0222453688725271,0.00963000742580782,0.0968302510517307,0.0167174632913103,"completed",0.0222453688725271,8358.06991289305,0.00962369262320971,0.0968365658543288,0.0167394010451731,"completed","",,,,,,"skipped_dense_inverse_memory_infeasible","pbkrtest forms a dense 34665 by 34665 inverse of the marginal covariance; projected working set 241.7 GB exceeds the 12.0 GB budget (row cap 7723)",241.733193956316,TRUE,TRUE,FALSE,"boundary (singular) fit: see help('isSingular')",0.0143154466059059,"completed_with_singular_warning",24.1143090724945,0.010901927947998,,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","satterthwaite_denominator_df",0.0222453688725271,8358.06991289305,0.00962369262320971,0.0968365658543288,0.0167394010451731,"intermediate: Satterthwaite denominator df, standard error not Kenward-Roger adjusted",1.05467232813408,1.00967014926161,1.10168030672714,"positive",0.0512644157008425,0.0512644157008425,0.0511972313296378,0.0481257780048725,FALSE
