"analysis_taxon_id","species","outcome","comparison","primary_estimate","primary_standard_error","primary_conf_low","primary_conf_high","primary_ratio","primary_ratio_conf_low","primary_ratio_conf_high","primary_q_value","primary_status","primary_direction","sensitivity_estimate","sensitivity_standard_error","sensitivity_conf_low","sensitivity_conf_high","sensitivity_ratio","sensitivity_ratio_conf_low","sensitivity_ratio_conf_high","sensitivity_q_value","sensitivity_status","sensitivity_direction","sign_agreement","estimate_difference_from_primary","primary_interval_excludes_zero","sensitivity_interval_excludes_zero","confidence_intervals_overlap","bh_threshold_crossing","interpretation_change_class","interpretation_changes_materially","interpretation_rule","model_n","model_event_blocks","model_observer_clusters","model_generalized_locations","retained_checklists","retained_fraction","changed_component"
"atx_7571c026ae99","American Herring Gull","checklist_reporting","active_minus_pre14",0.329755159087973,0.061193495610846,0.209818111602605,0.449692206573341,1.39062760424744,1.2334536886374,1.56782954358934,8.51492901048739e-07,"completed","positive",0.430565051833942,0.187480926363298,0.0631091883736711,0.798020915294213,1.53812639918797,1.06514313412871,2.2211407500779,0.0757494793138101,"completed","positive",TRUE,0.100809892745969,TRUE,TRUE,TRUE,TRUE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217179,58,29244,22979,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_7571c026ae99","American Herring Gull","conditional_positive_numeric_count","active_minus_pre14",0.0329634765893671,0.0395384670716163,-0.0445304948749236,0.110457448053658,1.0335127911399,0.956446432934555,1.11678882650282,0.563773770022676,"completed","positive",0.236326311470676,0.130553601136724,-0.019554044809311,0.492206667750663,1.26658754478609,0.980635895476525,1.63592217662776,0.112499232524302,"completed","positive",TRUE,0.203362834881309,FALSE,FALSE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",1851,47,806,498,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_7b80ddaff058","Great Blue Heron","checklist_reporting","active_minus_pre14",0.0103859785420594,0.0285947459190119,-0.0456586936062776,0.0664306506903964,1.0104401000231,0.955367979751458,1.06868684881013,0.838765938037213,"completed","positive",0.012098953323117,0.0646682191341815,-0.114648427124223,0.138846333770457,1.01217244173744,0.891679579159853,1.1489475320025,0.90712627565367,"completed","positive",TRUE,0.00171297478105757,FALSE,FALSE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217200,58,29248,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_7b80ddaff058","Great Blue Heron","conditional_positive_numeric_count","active_minus_pre14",0.00330600519061,0.0140527085877955,-0.024236797526706,0.030848807907926,1.00331147605301,0.976054555085988,1.03132956322404,0.87080019078716,"completed","positive",-0.0384624133015596,0.0314147286013541,-0.100034149944314,0.0231093233411947,0.962267872532443,0.904806518416134,1.02337841257931,0.306815874316403,"completed","negative",FALSE,-0.0417684184921696,FALSE,FALSE,TRUE,FALSE,"direction_reversal__both_intervals_include_zero",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",50285,56,9694,4469,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_7d980a7c8c37","Northern Pintail","checklist_reporting","active_minus_pre14",0.186752293661297,0.0462290644421149,0.0961449923157709,0.277359595006824,1.20532868051395,1.10091867717084,1.31964082197513,0.000321095707698144,"completed","positive",0.210935677929557,0.101729276732148,0.0115499593612389,0.410321396497875,1.23483292549647,1.01161691768218,1.50730214890417,0.12454411810217,"completed","positive",TRUE,0.0241833842682599,TRUE,TRUE,TRUE,TRUE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217200,58,29248,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_7d980a7c8c37","Northern Pintail","conditional_positive_numeric_count","active_minus_pre14",0.0791808583167269,0.0411400259996854,-0.00145211096569804,0.159813827599152,1.08240006542273,0.998548942837289,1.17329241599131,0.113475742859638,"completed","positive",0.0972447056733735,0.0824060616423486,-0.0642682072534174,0.258757618600164,1.10213003809857,0.937753453520854,1.29531980534811,0.314739032978857,"completed","positive",TRUE,0.0180638473566466,FALSE,FALSE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",14278,52,3788,1166,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_815c98107028","Mallard","checklist_reporting","active_minus_pre14",0.0142015797534366,0.0278505109470014,-0.0403844186537247,0.0687875781605979,1.01430290126083,0.960420164752143,1.07120863686951,0.744798270375646,"completed","positive",-0.0673597378989119,0.0677244983693334,-0.200097315573847,0.0653778397760232,0.934858836685159,0.818651081701616,1.0675623156959,0.580602831836207,"completed","negative",FALSE,-0.0815613176523485,FALSE,FALSE,TRUE,FALSE,"direction_reversal__both_intervals_include_zero",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217200,58,29248,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_815c98107028","Mallard","conditional_positive_numeric_count","active_minus_pre14",0.0697046046725203,0.0151891819703627,0.0399343550559843,0.0994748542890563,1.07219141413686,1.0407424524699,1.10459069467241,2.0477866820198e-05,"completed","positive",0.16273533612724,0.0339025289356058,0.0962876004286252,0.229183071825854,1.17672521182008,1.10107568830106,1.25757224398402,5.41852350583078e-06,"completed","positive",TRUE,0.0930307314547193,TRUE,TRUE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",81526,57,14049,6454,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_82312e6f2848","Common Goldeneye","checklist_reporting","active_minus_pre14",-0.00411861618607883,0.0327834507986855,-0.0683729990404433,0.0601357666682856,0.995889853681531,0.933912060299994,1.06198071834219,0.946004757190418,"completed","negative",-0.18833924885154,0.0769106685587992,-0.339081389253683,-0.0375971084493961,0.828333648322035,0.712424463034151,0.963100887945789,0.0628019221877965,"completed","negative",TRUE,-0.184220632665461,FALSE,TRUE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",216892,58,29206,22960,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_82312e6f2848","Common Goldeneye","conditional_positive_numeric_count","active_minus_pre14",0.178954138889555,0.0212221360508088,0.137359516554961,0.22054876122415,1.19596589458618,1.14724052634937,1.24676071683484,5.19133719770113e-16,"completed","positive",0.378930844652302,0.0484259773632222,0.284017673104235,0.473844016200369,1.46072201551155,1.32845640849391,1.60615643310356,2.97460445606695e-14,"completed","positive",TRUE,0.199976705762747,TRUE,TRUE,FALSE,FALSE,"same_direction__nonoverlapping_intervals__encoding_scales_not_directly_comparable",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",21195,55,4512,2398,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_8608f2ed61cf","Pigeon Guillemot","checklist_reporting","active_minus_pre14",-0.0104214652897733,0.0608818189156138,-0.129747637677666,0.108904707098119,0.989632650029501,0.87831705708661,1.1150560883481,0.942639171251674,"completed","negative",-0.0387512221549466,0.145010520040721,-0.322966618814184,0.245464174504291,0.961990001179311,0.723998021877042,1.27821449010276,0.870315857489514,"completed","negative",TRUE,-0.0283297568651733,FALSE,FALSE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217200,58,29248,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_8608f2ed61cf","Pigeon Guillemot","conditional_positive_numeric_count","active_minus_pre14",0.017436446606554,0.0389576693039718,-0.0589191821508522,0.0937920753639603,1.01758934883943,0.942782959769299,1.09833135202702,0.771927823788218,"completed","positive",0.188975621024387,0.0901660678003322,0.0122533755081393,0.365697866540635,1.20801150204097,1.01232875568638,1.44151964553635,0.0704701136086402,"completed","positive",TRUE,0.171539174417833,FALSE,TRUE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",6342,53,2021,1094,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_86eda7ed9025","Red-necked Grebe","checklist_reporting","active_minus_pre14",0.0621339130888658,0.0460434415465784,-0.0281095740667031,0.152377400244435,1.06410483275235,0.972281824090747,1.16459967370655,0.327116954752718,"completed","positive",0.0645331062227926,0.11918896948402,-0.16907298132033,0.298139193765915,1.06666089077321,0.844447272260223,1.34734931745328,0.823490689073183,"completed","positive",TRUE,0.00239919313392684,FALSE,FALSE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217200,58,29248,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_86eda7ed9025","Red-necked Grebe","conditional_positive_numeric_count","active_minus_pre14",0.017734380565109,0.0307947326364162,-0.0426221863158069,0.0780909474460249,1.01789256842977,0.958273370474712,1.08122098848608,0.702046394985908,"completed","positive",0.202262209282892,0.0818063948841937,0.0419246216048104,0.362599796960973,1.22416895449566,1.04281587000134,1.43706062811363,0.0289569054346941,"completed","positive",TRUE,0.184527828717783,FALSE,TRUE,TRUE,TRUE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",8109,53,2049,1275,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_87b306550dba","Harlequin Duck","checklist_reporting","active_minus_pre14",0.140002536658416,0.0473032457539805,0.0472898786287665,0.232715194688065,1.15027671671264,1.04842588129133,1.26202199756985,0.0134381384326743,"completed","positive",-0.173051975712973,0.120983611217869,-0.410175496419593,0.0640715449936466,0.84109389725352,0.663533792112841,1.06616867506396,0.393571399040074,"completed","negative",FALSE,-0.313054512371389,TRUE,FALSE,TRUE,TRUE,"material_direction_reversal__at_least_one_interval_excludes_zero",TRUE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217200,58,29248,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_87b306550dba","Harlequin Duck","conditional_positive_numeric_count","active_minus_pre14",0.184587097561528,0.0232612018548366,0.138995979688932,0.230178215434124,1.20272173085304,1.14911948017655,1.25882433186486,1.93022095576243e-14,"completed","positive",0.616109191410449,0.0597102158059767,0.49907931892162,0.733139063899277,1.85170936101306,1.64720402278057,2.0816046526376,7.95842269213696e-24,"completed","positive",TRUE,0.431522093848921,TRUE,TRUE,FALSE,FALSE,"same_direction__nonoverlapping_intervals__encoding_scales_not_directly_comparable",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",12030,56,2980,1529,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_98ca0000b734","Brandt's Cormorant","checklist_reporting","active_minus_pre14",-0.00920227665638125,0.0784217305486456,-0.162906044137031,0.144501490824269,0.990839934711987,0.849671016237956,1.15546341755537,0.946004757190418,"completed","negative",0.251994553569095,0.193034437390388,-0.126345991492017,0.630335098630207,1.2865890299475,0.881309868310214,1.87823986942876,0.427065365987613,"completed","positive",FALSE,0.261196830225476,FALSE,FALSE,TRUE,FALSE,"direction_reversal__both_intervals_include_zero",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217200,58,29248,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_98ca0000b734","Brandt's Cormorant","conditional_positive_numeric_count","active_minus_pre14",0.0256883172964088,0.0704650278128866,-0.112420599386462,0.16379723397928,1.02602110559915,0.89366830210303,1.17797543748344,0.802693556038634,"completed","positive",0.342361830935864,0.170186448347776,0.00880252151743577,0.675921140354291,1.40826976090427,1.0088413776369,1.96584295949762,0.0824714317973481,"completed","positive",TRUE,0.316673513639455,FALSE,TRUE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",2573,44,1055,581,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_99238953638b","Bufflehead","checklist_reporting","active_minus_pre14",-0.0591206638669476,0.0286526562811337,-0.115278838239375,-0.00296248949452019,0.942593025375456,0.891117631589605,0.997041894347385,0.110339875065313,"completed","negative",-0.328449101642697,0.0658517524466288,-0.457516164756937,-0.199382038528458,0.720039576124771,0.632853599019794,0.819236853498125,1.38737892363408e-05,"completed","negative",TRUE,-0.26932843777575,TRUE,TRUE,FALSE,TRUE,"same_direction__nonoverlapping_intervals__encoding_scales_not_directly_comparable",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217200,58,29248,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_99238953638b","Bufflehead","conditional_positive_numeric_count","active_minus_pre14",0.113742308961158,0.0138977949172944,0.0865031314587371,0.140981486463579,1.1204633543132,1.09035478211344,1.15140333123991,3.15240837869813e-15,"completed","positive",0.265318061057102,0.0320041985622313,0.20259098452106,0.328045137593144,1.30384561234876,1.22457149710462,1.38825163321262,7.73203107234184e-16,"completed","positive",TRUE,0.151575752095944,TRUE,TRUE,FALSE,FALSE,"same_direction__nonoverlapping_intervals__encoding_scales_not_directly_comparable",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",50039,56,9201,4277,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_9ae1aa9b7fdf","Common Loon","checklist_reporting","active_minus_pre14",-0.0603874242193983,0.0376044230852161,-0.134090739125829,0.0133158906870318,0.941399741864104,0.874510708665812,1.01340494198622,0.226027324179586,"completed","negative",-0.0346801679327198,0.094702105750908,-0.220292884464603,0.150932548599163,0.965914297226411,0.8022837870912,1.16291821497364,0.850993348392021,"completed","negative",TRUE,0.0257072562866785,FALSE,FALSE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217199,58,29248,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_9ae1aa9b7fdf","Common Loon","conditional_positive_numeric_count","active_minus_pre14",0.0440614318676406,0.0183225238258899,0.00814994506301941,0.0799729186722618,1.04504655207801,1.00818324627148,1.08325773122008,0.0413558003378026,"completed","positive",0.0213790026934006,0.0462727043651061,-0.0693138313294767,0.112071836716278,1.02160917090065,0.93303381888227,1.11859321382219,0.660167257527494,"completed","positive",TRUE,-0.02268242917424,TRUE,FALSE,TRUE,TRUE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",15359,56,3457,2117,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_a113baee5693","American Wigeon","checklist_reporting","active_minus_pre14",0.100389607245839,0.0302627849219098,0.0410756387270141,0.159703575764664,1.10560158456316,1.04193091289289,1.17316306548076,0.00436339698500843,"completed","positive",-0.0063031732792912,0.0690500133404883,-0.141638712558659,0.129032366000076,0.993716650045585,0.867934773781244,1.13772694724028,0.966724956034468,"completed","negative",FALSE,-0.10669278052513,TRUE,FALSE,TRUE,TRUE,"material_direction_reversal__at_least_one_interval_excludes_zero",TRUE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217190,58,29247,22979,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","active_minus_pre14",0.0549120928601792,0.0238817919853752,0.00810464068256657,0.101719545037792,1.05644774129413,1.00813757218875,1.10707294408476,0.0520193998101351,"completed","positive",0.185825114887367,0.0511186698101869,0.0856343631218061,0.286015866652929,1.2042116432724,1.08940792776082,1.33111357540185,0.000669978886769203,"completed","positive",TRUE,0.130913022027188,TRUE,TRUE,TRUE,TRUE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",34665,56,6758,2933,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","active_minus_pre14",0.0291821950468484,0.034997993736297,-0.0394126122074522,0.097777002301149,1.02961216762428,0.961353960920457,1.10271685436752,0.570889015616783,"completed","positive",0.0316020939846142,0.0740256502522727,-0.113485514441999,0.176689702411227,1.03210674210676,0.892717127823259,1.19326076973526,0.850993348392021,"completed","positive",TRUE,0.00241989893776577,FALSE,FALSE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217200,58,29248,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","active_minus_pre14",0.0919497034097453,0.0224704849478311,0.047908362196847,0.135991044622644,1.09630968005533,1.04907451603555,1.14567163362712,0.000163924576524155,"completed","positive",0.235480100765104,0.0471301771872748,0.143106650893054,0.327853550637154,1.26551619820256,1.15385285454143,1.38798568778472,2.39512219908213e-06,"completed","positive",TRUE,0.143530397355358,TRUE,TRUE,FALSE,FALSE,"same_direction__nonoverlapping_intervals__encoding_scales_not_directly_comparable",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",29011,54,5863,2819,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","active_minus_pre14",0.25534451023392,0.0461530572776991,0.164886180193216,0.345802840274624,1.29090627469726,1.17925888805369,1.41312397721516,5.04947711878446e-07,"completed","positive",0.5327492958402,0.140369196476886,0.257630726206677,0.807867865473724,1.70360960283402,1.29386094145803,2.24312025030895,0.00120408736096437,"completed","positive",TRUE,0.27740478560628,TRUE,TRUE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217184,58,29243,22979,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","active_minus_pre14",0.132341263192259,0.0515040632207538,0.0313951542221077,0.233287372162411,1.1414978039896,1.03189318028065,1.26274430475323,0.0275557361574524,"completed","positive",0.656974418454909,0.169687449155274,0.324393129482101,0.989555707427718,1.92894730918055,1.38319097339787,2.69003904244291,0.000276982237534306,"completed","positive",TRUE,0.52463315526265,TRUE,TRUE,FALSE,FALSE,"same_direction__nonoverlapping_intervals__encoding_scales_not_directly_comparable",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",4317,47,1201,846,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_acf526bb8010","Marbled Murrelet","checklist_reporting","active_minus_pre14",-0.0669764033809322,0.103343662464626,-0.269526259842063,0.135573453080199,0.935217269042057,0.763741223535125,1.14519331072124,0.670604342596355,"completed","negative",0.0786852511738761,0.23058569943275,-0.373254415064293,0.530624917412045,1.08186375312997,0.688490048320202,1.69999433280423,0.850993348392021,"completed","positive",FALSE,0.145661654554808,FALSE,FALSE,TRUE,FALSE,"direction_reversal__both_intervals_include_zero",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217200,58,29248,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_acf526bb8010","Marbled Murrelet","conditional_positive_numeric_count","active_minus_pre14",0.0731899390375741,0.0704859622371696,-0.0649600083629287,0.211339886438077,1.07593487954328,0.937104938988661,1.23533215636144,0.476126592641651,"completed","positive",0.167315642342944,0.157190167883539,-0.140771425432596,0.475402710118485,1.18212733586878,0.868687848955803,1.60866189148149,0.367898817540161,"completed","positive",TRUE,0.0941257033053702,FALSE,FALSE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",3103,48,999,643,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_b3d3ea90f9cb","Canada Goose","checklist_reporting","active_minus_pre14",-0.00862795454176242,0.027097090974636,-0.0617372769378544,0.0444813678543296,0.991409159442069,0.940129848140965,1.04548549689091,0.857342627397333,"completed","negative",0.0343973410165041,0.0618830788344978,-0.0868912647515644,0.155685946784573,1.03499577130828,0.916776776164177,1.16845918709681,0.823490689073183,"completed","positive",FALSE,0.0430252955582665,FALSE,FALSE,TRUE,FALSE,"direction_reversal__both_intervals_include_zero",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217083,58,29230,22972,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_b3d3ea90f9cb","Canada Goose","conditional_positive_numeric_count","active_minus_pre14",0.0422335334105438,0.0189460570212354,0.00509994399988026,0.0793671228212074,1.04313805789605,1.00511297085027,1.08260169691238,0.0565234208539867,"completed","positive",0.0532568782009825,0.0405547410712446,-0.0262289537010042,0.132742710102969,1.05470053990165,0.97411203751924,1.14195614675058,0.276914447935406,"completed","positive",TRUE,0.0110233447904387,TRUE,FALSE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",68271,58,11888,6186,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_c12b832d2b03","California Gull","checklist_reporting","active_minus_pre14",0.274129802290556,0.0418271116518431,0.192150169875607,0.356109434705504,1.31538553121289,1.21185248703858,1.42776378662426,1.34547924276646e-09,"completed","positive",0.451962019054626,0.111662017299058,0.233108486707384,0.670815551401868,1.57139226448047,1.2625184383664,1.95583175170424,0.000507128217168112,"completed","positive",TRUE,0.17783221676407,TRUE,TRUE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217200,58,29248,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_c12b832d2b03","California Gull","conditional_positive_numeric_count","active_minus_pre14",0.137627265589302,0.0409680571661893,0.0573313490269927,0.217923182151611,1.14754774001871,1.05900665309068,1.24349154160534,0.00276416168841378,"completed","positive",0.747250534190415,0.127461796044457,0.497430004538489,0.99707106384234,2.11118739191628,1.64448950465609,2.7103318027672,2.07653888967369e-08,"completed","positive",TRUE,0.609623268601112,TRUE,TRUE,FALSE,FALSE,"same_direction__nonoverlapping_intervals__encoding_scales_not_directly_comparable",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",6644,55,1913,1050,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_c2d1fbbaf6d3","Red-breasted Merganser","checklist_reporting","active_minus_pre14",-0.00857060762958761,0.0385347408906927,-0.0840973119289283,0.066956096669753,0.991466015326304,0.919341788819264,1.06924853357261,0.919805905749992,"completed","negative",0.00400356894838488,0.0944053778260583,-0.181027571537586,0.189034709434355,1.0040115939365,0.834412352347096,1.20808288362874,0.986301843163567,"completed","positive",FALSE,0.0125741765779725,FALSE,FALSE,TRUE,FALSE,"direction_reversal__both_intervals_include_zero",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217092,58,29240,22974,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
